,Player Name,League,Squad,Country,Position,Annualized Salary
796,e.lund,B,Supreme Janes,Republic of Denand Landsa,FWMF,34320000
797,r.mkandla,B,Supreme Janes,Southern Ristan,FWMF,23710000
798,o.burgos,B,Supreme Janes,Dosqaly,GK,20640000
799,l.mirzaei,B,Supreme Janes,Biarizea,MF,27350000
800,c.sagal,B,Supreme Janes,Dosqaly,MF,10210000
801,p.lo,B,Supreme Janes,Dosqaly,MF,24590000
802,m.okumu,B,Supreme Janes,Nganion,MF,10420000
803,b.apio,B,Supreme Janes,Pierrema,MF,33340000
804,g.albrecht,B,Supreme Janes,Dosqaly,MFFW,17110000
805,h.pang,B,Supreme Janes,Dosqaly,MFFW,15340000
806,k.macuacua,B,Supreme Janes,Dosqaly,MFFW,18460000
807,y.makavan,B,Supreme Janes,Dosqaly,MFFW,37100000
808,h.romero,B,Swift Rustlers,Coastpa Barleslands,DF,22690000
809,d.tweheyo,B,Swift Rustlers,Dosqaly,DF,17560000
810,h.mphande,B,Swift Rustlers,Dosqaly,DF,10830000
811,m.kamya,B,Swift Rustlers,Dosqaly,DF,20370000
812,c.kazibwe,B,Swift Rustlers,Lefghau,DF,13410000
813,o.bosnjak,B,Swift Rustlers,Northern Namemo Laand,DF,25600000
814,j.dahiru,B,Swift Rustlers,Rarita,DF,19090000
815,n.ferhatovi,B,Swift Rustlers,Rosvi,DF,7210000
816,a.schmidt,B,Swift Rustlers,Dosqaly,DFFW,34970000
817,a.nunez,B,Swift Rustlers,Rarita,DFMF,22730000
818,l.castro,B,Swift Rustlers,Dosqaly,FW,28080000
819,z.pinto,B,Swift Rustlers,Republic of Denand Landsa,FW,22360000
820,y.salminen,B,Swift Rustlers,Dosqaly,FWMF,27410000
821,u.musa,B,Swift Rustlers,Esia,FWMF,33290000
822,f.monday,B,Swift Rustlers,Pahon,FWMF,23440000
823,m.sardar,B,Swift Rustlers,Sobianitedrucy,FWMF,29670000
824,q.permana,B,Swift Rustlers,Dosqaly,GK,8550000
825,g.ahin,B,Swift Rustlers,Nkasland Cronestan,GK,8530000
826,r.odur,B,Swift Rustlers,Sobianitedrucy,GK,14990000
827,b.guillot,B,Swift Rustlers,Central Diasongo,MF,24890000
828,c.langa,B,Swift Rustlers,Dosqaly,MF,20670000
829,f.perrin,B,Swift Rustlers,Dosqaly,MF,16290000
830,g.nabasa,B,Swift Rustlers,Dosqaly,MF,27930000
831,p.byarugaba,B,Swift Rustlers,Greri Landmoslands,MF,26640000
832,y.molnar,B,Swift Rustlers,Nganion,MF,17110000
833,k.pavi,B,Swift Rustlers,Southern Ristan,MF,29270000
834,r.majoni,B,Swift Rustlers,Coastpa Barleslands,MFDF,10300000
835,e.eliyahu,B,Swift Rustlers,Dosqaly,MFFW,20560000
836,l.prasad,B,Swift Rustlers,Eastern Sleboube,MFFW,27020000
837,o.ninsiima,B,Swift Rustlers,Greri Landmoslands,MFFW,30680000
838,c.danquah,B,Unaccountable Foxes,Byasier Pujan,DF,29950000
839,f.kavalio,B,Unaccountable Foxes,Central Diasongo,DF,22730000
840,b.nandudu,B,Unaccountable Foxes,Dosqaly,DF,10250000
841,j.delemovi,B,Unaccountable Foxes,Dosqaly,DF,18760000
842,d.byogero,B,Unaccountable Foxes,Lefghau,DF,20620000
843,u.arthur,B,Unaccountable Foxes,Lefghau,DF,15250000
844,e.nakayiza,B,Unaccountable Foxes,Mico,DF,17040000
845,d.vuji,B,Unaccountable Foxes,Pierrema,DF,13740000
846,s.nayiga,B,Unaccountable Foxes,Sobianitedrucy,DF,13800000
847,h.nyombi,B,Unaccountable Foxes,Southern Ristan,DF,14450000
848,j.rinaldi,B,Unaccountable Foxes,Central Diasongo,DFFW,28380000
849,i.nanangwe,B,Unaccountable Foxes,Dosqaly,DFMF,13990000
850,y.manjate,B,Unaccountable Foxes,Byasier Pujan,FW,29160000
851,f.got,B,Unaccountable Foxes,Central Namemo Laand,FW,34500000
852,d.atyang,B,Unaccountable Foxes,Dosqaly,FW,6340000
853,r.nor,B,Unaccountable Foxes,Dosqaly,FW,3850000
854,t.kuok,B,Unaccountable Foxes,Dosqaly,FW,28260000
855,u.iskandar,B,Unaccountable Foxes,Dosqaly,FW,26800000
856,z.ndawula,B,Unaccountable Foxes,Eastern Covaki,FW,30310000
857,h.mubaiwa,B,Unaccountable Foxes,Rarita,FW,32680000
858,e.konig,B,Unaccountable Foxes,Dosqaly,FWMF,22350000
859,f.carbone,B,Unaccountable Foxes,Greri Landmoslands,GK,14750000
860,m.mugeni,B,Unaccountable Foxes,Dosqaly,MF,31860000
861,b.akullu,B,Unaccountable Foxes,Lefghau,MF,35470000
862,i.oryema,B,Unaccountable Foxes,Lefghau,MF,21620000
863,s.nabasa,B,Unaccountable Foxes,Lefghau,MF,32830000
864,x.mendez,B,Unaccountable Foxes,Lefghau,MF,26530000
865,o.nakisige,B,Unaccountable Foxes,Reugha,MF,26490000
866,m.azulay,B,Unaccountable Foxes,Dosqaly,MFFW,27760000
867,y.peter,B,Unethical Comets,Central Namemo Laand,DF,8630000
868,b.nassozi,B,Unethical Comets,Dosqaly,DF,12940000
869,b.pandit,B,Unethical Comets,Dosqaly,DF,2580000
870,k.cohen,B,Unethical Comets,Dosqaly,DF,13280000
871,r.dube,B,Unethical Comets,Dosqaly,DF,15590000
872,d.nangiro,B,Unethical Comets,Greri Landmoslands,DF,26150000
873,l.kalnis,B,Unethical Comets,Lefghau,DF,20970000
874,m.mizrahi,B,Unethical Comets,Rosvi,DF,16950000
875,h.afriyie,B,Unethical Comets,Dosqaly,DFMF,28760000
876,r.okwera,B,Unethical Comets,Dosqaly,FW,29250000
877,c.abaho,B,Unethical Comets,Pierrema,FW,38250000
878,d.masuku,B,Unethical Comets,Dosqaly,FWMF,28620000
879,a.uy,B,Unethical Comets,People's Land of Maneau,FWMF,21490000
880,g.parisi,B,Unethical Comets,Rosvi,FWMF,22570000
881,l.dahl,B,Unethical Comets,Dosqaly,GK,12440000
882,y.bintiomar,B,Unethical Comets,Quewenia,GK,29220000
883,g.ampofo,B,Unethical Comets,Buhegeor,MF,14480000
884,g.heydari,B,Unethical Comets,Dosqaly,MF,20250000
885,i.namutosi,B,Unethical Comets,Dosqaly,MF,13170000
886,j.opolot,B,Unethical Comets,Dosqaly,MF,17900000
887,k.nakazzi,B,Unethical Comets,Dosqaly,MF,13070000
888,x.kamble,B,Unethical Comets,Dosqaly,MF,30570000
889,j.mutyaba,B,Unethical Comets,Dosqaly,MFDF,12350000
890,o.isaac,B,Unethical Comets,Dosqaly,MFDF,11050000
891,e.rashidi,B,Unethical Comets,Landli Blicporlip,MFFW,36630000
892,h.isa,B,Villainous Eagles,Central Diasongo,DF,11130000
893,k.weiss,B,Villainous Eagles,Central Diasongo,DF,11910000
894,y.bano,B,Villainous Eagles,Central Diasongo,DF,18970000
895,g.baig,B,Villainous Eagles,Dosqaly,DF,16750000
896,m.okori,B,Villainous Eagles,Dosqaly,DF,9650000
897,s.parisi,B,Villainous Eagles,Dosqaly,DF,15050000
898,u.heilig,B,Villainous Eagles,Dosqaly,DF,12230000
899,u.binsalleh,B,Villainous Eagles,Unicorporated Tiagascar,DF,24250000
900,e.kinoshita,B,Villainous Eagles,Biarizea,FW,32340000
901,e.ajwang,B,Villainous Eagles,Central Namemo Laand,FW,33790000
902,j.natukunda,B,Villainous Eagles,Dosqaly,FW,27530000
903,l.zamani,B,Villainous Eagles,Dosqaly,FW,7010000
904,p.kamya,B,Villainous Eagles,Dosqaly,FW,20570000
905,o.musiimenta,B,Villainous Eagles,Ucame Ofne,FW,38280000
906,x.nabaggala,B,Villainous Eagles,Biarizea,FWMF,25100000
907,z.ogawa,B,Villainous Eagles,Coastpa Barleslands,FWMF,9880000
908,c.brzis,B,Villainous Eagles,Dosqaly,FWMF,26410000
909,c.hu,B,Villainous Eagles,Dosqaly,FWMF,10580000
910,f.adiru,B,Villainous Eagles,Dosqaly,FWMF,25850000
911,d.businge,B,Villainous Eagles,Greri Landmoslands,FWMF,36530000
912,q.yamazaki,B,Villainous Eagles,Pierrema,FWMF,33190000
913,j.mercier,B,Villainous Eagles,Dosqaly,GK,18790000
914,g.song,B,Villainous Eagles,Dosqaly,MF,15690000
915,m.ojo,B,Villainous Eagles,Dosqaly,MF,23210000
916,n.kigongo,B,Villainous Eagles,Dosqaly,MF,29350000
917,p.nieminen,B,Villainous Eagles,Dosqaly,MF,23450000
918,p.romero,B,Villainous Eagles,Dosqaly,MF,22450000
919,t.parn,B,Villainous Eagles,Dosqaly,MF,10300000
920,y.kat,B,Villainous Eagles,Dosqaly,MFDF,15120000
921,j.nakamya,B,Villainous Eagles,Dosqaly,MFFW,23650000
922,t.lwanga,B,Villainous Eagles,Reugha,MFFW,31190000
923,b.waon,B,Weak Blimps,Badad,DF,24550000
924,n.nakacwa,B,Weak Blimps,Central Diasongo,DF,20510000
925,v.koller,B,Weak Blimps,Coastpa Barleslands,DF,29470000
926,d.hi,B,Weak Blimps,Dosqaly,DF,7930000
927,k.okwir,B,Weak Blimps,Dosqaly,DF,22190000
928,m.begu,B,Weak Blimps,Dosqaly,DF,13420000
929,m.lunkuse,B,Weak Blimps,Dosqaly,DF,13390000
930,q.binabdrahman,B,Weak Blimps,Dosqaly,DF,15420000
931,z.akoth,B,Weak Blimps,Dosqaly,DF,20790000
932,j.irawan,B,Weak Blimps,Giumle Lizeibon,DF,13790000
933,b.kayondo,B,Weak Blimps,Lefghau,DF,22820000
934,p.tumwine,B,Weak Blimps,Lefghau,DF,11470000
935,x.lubega,B,Weak Blimps,Lefghau,DF,18240000
936,g.kasamba,B,Weak Blimps,Quewenia,DF,14300000
937,f.fournier,B,Weak Blimps,Pierrema,DFMF,36220000
938,j.yeo,B,Weak Blimps,Dosqaly,FW,31480000
939,p.khoh,B,Weak Blimps,Mico,FW,28650000
940,f.shaikh,B,Weak Blimps,Dosqaly,FWMF,27450000
941,i.irumba,B,Weak Blimps,Dosqaly,FWMF,9680000
942,j.nakayama,B,Weak Blimps,Dosqaly,FWMF,36110000
943,k.bintiali,B,Weak Blimps,Dosqaly,FWMF,27100000
944,m.mubangizi,B,Weak Blimps,Greri Landmoslands,FWMF,30740000
945,t.winkler,B,Weak Blimps,Quewenia,FWMF,30510000
946,c.vtols,B,Weak Blimps,Imaar Vircoand,GK,13780000
947,a.kozowski,B,Weak Blimps,Dosqaly,MF,33600000
948,b.nalugwa,B,Weak Blimps,Dosqaly,MF,21760000
949,n.maeda,B,Weak Blimps,Dosqaly,MF,32650000
950,t.nyanzi,B,Weak Blimps,Dosqaly,MF,17690000
951,p.li,B,Weak Blimps,Dosqaly,MFFW,25480000
952,t.kuok,B,Weak Blimps,Dosqaly,MFFW,16260000
953,o.ssenabulya,B,Weak Blimps,Pierrema,MFFW,35940000
954,b.waon,B,Wet Monarchs,Badad,DF,12510000
955,f.aminu,B,Wet Monarchs,Dosqaly,DF,9950000
956,j.wojciechowski,B,Wet Monarchs,Dosqaly,DF,24120000
957,l.akech,B,Wet Monarchs,Dosqaly,DF,22950000
958,l.binosman,B,Wet Monarchs,Dosqaly,DF,22250000
959,q.becker,B,Wet Monarchs,Dosqaly,DF,18040000
960,u.mousavi,B,Wet Monarchs,Dosqaly,DF,14190000
961,x.kyei,B,Wet Monarchs,Dosqaly,DF,19810000
962,n.bianco,B,Wet Monarchs,Lylimi,DF,25860000
963,d.anyango,B,Wet Monarchs,Redohrainbri,DF,19190000
964,l.lukwago,B,Wet Monarchs,Coastpa Barleslands,FW,34160000
965,l.chandia,B,Wet Monarchs,Dosqaly,FW,26060000
966,m.maimon,B,Wet Monarchs,Dosqaly,FW,28180000
967,s.gwenzi,B,Wet Monarchs,Pierrema,FW,22870000
968,m.ramirez,B,Wet Monarchs,Reugha,FW,15200000
969,c.dominguez,B,Wet Monarchs,Southern Viout Aman,FW,26470000
970,l.amule,B,Wet Monarchs,Dosqaly,FWMF,13510000
971,a.serrano,B,Wet Monarchs,Pierrema,FWMF,21980000
972,g.razak,B,Wet Monarchs,Dosqaly,GK,19280000
973,p.tse,B,Wet Monarchs,Biarizea,MF,10450000
974,y.yanti,B,Wet Monarchs,Coastpa Barleslands,MF,27740000
975,b.murray,B,Wet Monarchs,Danan Seekeeling,MF,19160000
976,b.ndlovu,B,Wet Monarchs,Dosqaly,MF,30380000
977,c.rathod,B,Wet Monarchs,Dosqaly,MF,17110000
978,j.nakubulwa,B,Wet Monarchs,Dosqaly,MF,10360000
979,z.wati,B,Wet Monarchs,Dosqaly,MF,19390000
980,x.tu,B,Wet Monarchs,Rarita,MF,17810000
981,g.mbeiza,B,Wet Monarchs,Tito Mia,MF,23030000
982,v.krisensen,B,Wet Monarchs,Dosqaly,MFDF,20390000
983,u.kristiansen,B,Wet Monarchs,Dosqaly,MFFW,24180000
984,y.jokinen,B,Wet Monarchs,Dosqaly,MFFW,30640000
985,w.okumu,B,Wet Monarchs,Unicorporated Tiagascar,MFFW,23720000
986,t.hoe,B,Wet Monarchs,Xikong,MFFW,31080000
987,s.busch,C,Awkward Trailblazers,Galamily,DF,17250000
988,p.konadu,C,Awkward Trailblazers,Giumle Lizeibon,DF,18850000
989,d.okech,C,Awkward Trailblazers,Leoneku Guidisia,DF,19640000
990,s.chemutai,C,Awkward Trailblazers,Rosvi,DF,16490000
991,q.busobozi,C,Awkward Trailblazers,Varijitri Isles,DF,23860000
992,x.ahmad,C,Awkward Trailblazers,Xikong,DF,15410000
993,i.nartey,C,Awkward Trailblazers,Esia,DFFW,16800000
994,g.chee,C,Awkward Trailblazers,Deshslands Landdenhai,FW,4310000
995,b.hadzi,C,Awkward Trailblazers,Esia,FW,22530000
996,q.scott,C,Awkward Trailblazers,Byasier Pujan,FWMF,27710000
997,b.ionescu,C,Awkward Trailblazers,Esia,FWMF,5860000
998,d.isabirye,C,Awkward Trailblazers,Esia,FWMF,26060000
999,h.odoi,C,Awkward Trailblazers,Esia,FWMF,32200000
1000,o.pellegrini,C,Awkward Trailblazers,Esia,FWMF,27060000
1001,j.nyondo,C,Awkward Trailblazers,Giumle Lizeibon,FWMF,12540000
1002,g.chakanyuka,C,Awkward Trailblazers,Loco Phirema,FWMF,34860000
1003,r.mbeiza,C,Awkward Trailblazers,Slandsganiamayotteque,FWMF,24000000
1004,g.prasetyo,C,Awkward Trailblazers,Galamily,GK,20940000
1005,a.ashaba,C,Awkward Trailblazers,Byasier Pujan,MF,31220000
1006,e.gupta,C,Awkward Trailblazers,Esia,MF,21910000
1007,h.gimbo,C,Awkward Trailblazers,Esia,MF,13380000
1008,z.sng,C,Awkward Trailblazers,Esia,MF,21240000
1009,a.ross,C,Awkward Trailblazers,Esia,MFDF,18520000
1010,p.ssempijja,C,Awkward Trailblazers,Esia,MFDF,11770000
1011,e.doyle,C,Awkward Trailblazers,Esia,MFFW,10240000
1012,k.ozols,C,Awkward Trailblazers,Esia,MFFW,33220000
1013,h.manyika,C,Awkward Trailblazers,Lylimi,MFFW,28740000
1014,s.nachum,C,Blue Jaguars,Byasier Pujan,DF,1790000
1015,r.yeko,C,Blue Jaguars,Esia,DF,18830000
1016,s.magezi,C,Blue Jaguars,Esia,DF,20800000
1017,z.mugeni,C,Blue Jaguars,Galamily,DF,22130000
1018,f.ashaba,C,Blue Jaguars,Giumle Lizeibon,DF,27630000
1019,f.namukasa,C,Blue Jaguars,Nancipenuaroe,DF,11740000
1020,e.patra,C,Blue Jaguars,People's Land of Maneau,DF,25180000
1021,q.ogwang,C,Blue Jaguars,Redohrainbri,DF,15780000
1022,s.oduro,C,Blue Jaguars,Republic of Denand Landsa,DF,18120000
1023,m.schwartz,C,Blue Jaguars,Slandsganiamayotteque,DF,18340000
1024,a.grgi,C,Blue Jaguars,Unicorporated Tiagascar,DF,16260000
1025,r.dahl,C,Blue Jaguars,Byasier Pujan,DFMF,7470000
1026,b.jalali,C,Blue Jaguars,Rosvi,DFMF,37200000
1027,n.khalil,C,Blue Jaguars,Dastatesne,FW,32550000
1028,g.leclercq,C,Blue Jaguars,Dosqaly,FW,23990000
1029,e.bah,C,Blue Jaguars,Mico,FW,29330000
1030,i.tukundane,C,Blue Jaguars,Pierrema,FW,34980000
1031,v.ikeda,C,Blue Jaguars,Southern Viout Aman,FW,20710000
1032,f.ankrah,C,Blue Jaguars,Esia,FWDF,35720000
1033,x.walusimbi,C,Blue Jaguars,Lefghau,FWDF,20820000
1034,s.armah,C,Blue Jaguars,Mico,FWDF,22620000
1035,y.marlina,C,Blue Jaguars,Isle of Lababwe,FWMF,37040000
1036,z.davies,C,Blue Jaguars,Manlisgamncent,FWMF,27900000
1037,a.mor,C,Blue Jaguars,Esia,GK,22000000
1038,h.nakimera,C,Blue Jaguars,Esia,GK,11000000
1039,z.kasibante,C,Blue Jaguars,Esia,MF,28640000
1040,x.aminah,C,Blue Jaguars,Reugha,MF,14620000
1041,d.hsu,C,Blue Jaguars,Esia,MFDF,26200000
1042,q.roche,C,Blue Jaguars,Giumle Lizeibon,MFDF,22390000
1043,m.omony,C,Blue Jaguars,Giumle Lizeibon,MFFW,30660000
1044,i.nalubwama,C,Fiery Governors,Byasier Pujan,DF,18990000
1045,m.watson,C,Fiery Governors,Dosqaly,DF,19520000
1046,b.nanyunja,C,Fiery Governors,Esia,DF,8050000
1047,i.khalili,C,Fiery Governors,Esia,DF,14550000
1048,l.khachatryan,C,Fiery Governors,Esia,DF,19080000
1049,n.bintisulaiman,C,Fiery Governors,Esia,DF,14470000
1050,r.magaya,C,Fiery Governors,Esia,DF,30090000
1051,s.nassazi,C,Fiery Governors,Esia,DF,15390000
1052,z.frank,C,Fiery Governors,Esia,DF,22870000
1053,x.mulder,C,Fiery Governors,Giumle Lizeibon,DF,19590000
1054,l.arai,C,Fiery Governors,Nganion,DF,17740000
1055,y.jain,C,Fiery Governors,Esia,DFFW,24060000
1056,f.apili,C,Fiery Governors,Nancipenuaroe,DFFW,9500000
1057,d.morales,C,Fiery Governors,Dosqaly,FW,21630000
1058,l.nakirya,C,Fiery Governors,Esia,FW,27610000
1059,i.peeters,C,Fiery Governors,Giumle Lizeibon,FW,27340000
1060,x.hofer,C,Fiery Governors,New Uwi,FW,23830000
1061,q.tshia,C,Fiery Governors,Esia,FWDF,28760000
1062,f.lemaire,C,Fiery Governors,Landli Blicporlip,FWDF,6230000
1063,a.ngabirano,C,Fiery Governors,Xikong,FWMF,29650000
1064,l.nalukenge,C,Fiery Governors,Esia,GK,11470000
1065,q.ghoe,C,Fiery Governors,Esia,GK,8760000
1066,j.andersen,C,Fiery Governors,Central Namemo Laand,MF,30880000
1067,a.omara,C,Fiery Governors,Esia,MF,30190000
1068,f.nakimuli,C,Fiery Governors,Esia,MF,23250000
1069,k.sah,C,Fiery Governors,Liacra,MF,17680000
1070,c.abbo,C,Fiery Governors,Esia,MFDF,16850000
1071,v.athieno,C,Fiery Governors,Quewenia,MFDF,17260000
1072,m.nakaggwa,C,Fiery Governors,Byasier Pujan,MFFW,20230000
1073,y.dupont,C,Fiery Governors,Esia,MFFW,19580000
1074,b.munemo,C,Fiery Governors,Giumle Lizeibon,MFFW,31350000
1075,l.kovalenko,C,Horrible Flames,Byasier Pujan,DF,15130000
1076,z.okon,C,Horrible Flames,Byasier Pujan,DF,15080000
1077,c.rodriguez,C,Horrible Flames,Esia,DF,28880000
1078,f.mugide,C,Horrible Flames,Esia,DF,25590000
1079,k.nyakudya,C,Horrible Flames,Esia,DF,16050000
1080,k.ohayon,C,Horrible Flames,Esia,DF,9150000
1081,y.takeuchi,C,Horrible Flames,Giumle Lizeibon,DF,16650000
1082,e.pour,C,Horrible Flames,Lefghau,DF,13740000
1083,g.nansamba,C,Horrible Flames,Manlisgamncent,DF,13880000
1084,p.ategeka,C,Horrible Flames,Saintswacroa,DF,25250000
1085,l.kavi,C,Horrible Flames,Western Niasland,DF,8120000
1086,t.nakku,C,Horrible Flames,Byasier Pujan,DFFW,13080000
1087,c.nabaggala,C,Horrible Flames,Esia,FW,10980000
1088,k.jakobsson,C,Horrible Flames,Galamily,FW,31650000
1089,i.nagadya,C,Horrible Flames,Imaar Vircoand,FW,38320000
1090,m.nyirongo,C,Horrible Flames,Lefghau,FW,33430000
1091,v.mudondo,C,Horrible Flames,People's Land of Maneau,FW,24560000
1092,a.namubiru,C,Horrible Flames,Dosqaly,FWMF,30140000
1093,j.adam,C,Horrible Flames,Esia,FWMF,36500000
1094,w.ainomugisha,C,Horrible Flames,Thaijagypt,FWMF,31670000
1095,i.agwang,C,Horrible Flames,Esia,GK,10490000
1096,r.aguilar,C,Horrible Flames,Esia,GK,12440000
1097,m.krlievi,C,Horrible Flames,Leoneku Guidisia,GK,11420000
1098,d.safitri,C,Horrible Flames,Esia,MF,32140000
1099,k.ntale,C,Horrible Flames,Esia,MF,33550000
1100,l.ndoro,C,Horrible Flames,Esia,MF,13990000
1101,l.abbasi,C,Horrible Flames,Giumle Lizeibon,MF,27920000
1102,o.ortega,C,Horrible Flames,Imaar Vircoand,MF,28230000
1103,e.mtetwa,C,Horrible Flames,Leoneku Guidisia,MF,8660000
1104,y.thin,C,Horrible Flames,Northern Namemo Laand,MF,16390000
1105,a.dickson,C,Little Lollipops,Esia,DF,23560000
1106,c.denis,C,Little Lollipops,Esia,DF,24410000
1107,h.morgan,C,Little Lollipops,Esia,DF,19780000
1108,e.nabaasa,C,Little Lollipops,Giumle Lizeibon,DF,19760000
1109,c.msukwa,C,Little Lollipops,Pierrema,DF,42340000
1110,h.arthur,C,Little Lollipops,Quewenia,DF,10530000
1111,p.naiga,C,Little Lollipops,Xikong,DF,25000000
1112,z.testa,C,Little Lollipops,Giumle Lizeibon,DFFW,22370000
1113,k.eyotaru,C,Little Lollipops,Dosqaly,FW,32180000
1114,u.nhantumbo,C,Little Lollipops,Dosqaly,FW,37860000
1115,e.tumuhimbise,C,Little Lollipops,Esia,FW,41030000
1116,m.li,C,Little Lollipops,Iverde,FWDF,27200000
1117,c.khalil,C,Little Lollipops,Esia,FWMF,30800000
1118,m.mathieu,C,Little Lollipops,Quewenia,FWMF,40620000
1119,e.namakoye,C,Little Lollipops,Esia,GK,26150000
1120,r.yiga,C,Little Lollipops,Quewenia,GK,26120000
1121,a.mumpande,C,Little Lollipops,Esia,MF,16800000
1122,m.chan,C,Little Lollipops,Esia,MF,32480000
1123,n.ngabirano,C,Little Lollipops,Esia,MF,19900000
1124,m.yanti,C,Little Lollipops,Ledian,MF,22160000
1125,o.obeng,C,Little Lollipops,Quewenia,MFDF,24040000
1126,n.nalule,C,Little Lollipops,Esia,MFFW,35930000
1127,m.bonnet,C,Little Lollipops,Giumle Lizeibon,MFFW,19480000
1128,e.maluwa,C,Marvelous Anchors,Esia,DF,19910000
1129,j.nakyanzi,C,Marvelous Anchors,Esia,DF,16830000
1130,m.odong,C,Marvelous Anchors,Esia,DF,13970000
1131,n.ofosu,C,Marvelous Anchors,Esia,DF,16980000
1132,z.binzakaria,C,Marvelous Anchors,Esia,DF,23980000
1133,n.barukh,C,Marvelous Anchors,Giumle Lizeibon,DF,21880000
1134,g.wahab,C,Marvelous Anchors,Dosqaly,DFMF,20390000
1135,j.faida,C,Marvelous Anchors,Byasier Pujan,FW,20930000
1136,n.nwachukwu,C,Marvelous Anchors,Esia,FW,22860000
1137,c.oconnor,C,Marvelous Anchors,Unicorporated Tiagascar,FW,31310000
1138,p.ma,C,Marvelous Anchors,Esia,FWMF,33480000
1139,l.owori,C,Marvelous Anchors,Landli Blicporlip,FWMF,31320000
1140,l.namuyanja,C,Marvelous Anchors,Byasier Pujan,GK,19250000
1141,e.kyomukama,C,Marvelous Anchors,Esia,GK,20930000
1142,m.ojo,C,Marvelous Anchors,Dosqaly,MF,18170000
1143,g.moulin,C,Marvelous Anchors,Esia,MF,25390000
1144,n.tugumisirize,C,Marvelous Anchors,Esia,MF,13670000
1145,m.manda,C,Marvelous Anchors,Quewenia,MF,6270000
1146,e.oh,C,Marvelous Anchors,Esia,MFDF,8270000
1147,g.poulsen,C,Marvelous Anchors,Moaithe,MFDF,22990000
1148,q.alhassan,C,Marvelous Anchors,Esia,MFFW,13730000
1149,l.wasswa,C,Marvelous Anchors,Landli Blicporlip,MFFW,25250000
1150,g.acheampong,C,Marvelous Anchors,New Uwi,MFFW,26100000
1151,d.mortenson,C,Marvelous Anchors,Sobianitedrucy,MFFW,27860000
1152,q.tushabe,C,Mean Trolls,Byasier Pujan,DF,14220000
1153,d.domingos,C,Mean Trolls,Esia,DF,14220000
1154,q.fathi,C,Mean Trolls,Esia,DF,25070000
1155,c.ndiweni,C,Mean Trolls,Galamily,DF,9580000
1156,p.acan,C,Mean Trolls,Lefghau,DF,21310000
1157,i.sinani,C,Mean Trolls,Mico,DF,16540000
1158,l.herrera,C,Mean Trolls,Nkasland Cronestan,DF,10220000
1159,q.okurut,C,Mean Trolls,People's Land of Maneau,DF,9970000
1160,n.nowak,C,Mean Trolls,Cuandbo,FW,30940000
1161,b.alali,C,Mean Trolls,Esia,FW,32560000
1162,j.wibowo,C,Mean Trolls,Esia,FWMF,28140000
1163,v.supriadi,C,Mean Trolls,Esia,FWMF,28980000
1164,z.matsui,C,Mean Trolls,Giumle Lizeibon,FWMF,17260000
1165,a.lekuru,C,Mean Trolls,Leoneku Guidisia,FWMF,9120000
1166,h.nuraeni,C,Mean Trolls,Republic of Denand Landsa,FWMF,21140000
1167,e.mapuranga,C,Mean Trolls,Nkasland Cronestan,GK,16180000
1168,a.malkah,C,Mean Trolls,Esia,MF,13490000
1169,q.maphosa,C,Mean Trolls,Esia,MF,24670000
1170,u.gan,C,Mean Trolls,Esia,MF,2320000
1171,u.he,C,Mean Trolls,Galamily,MF,12020000
1172,b.zee,C,Mean Trolls,Nathuacamana,MF,21690000
1173,i.achom,C,Mean Trolls,Esia,MFDF,10570000
1174,m.kakaire,C,Mean Trolls,Sobianitedrucy,MFDF,32490000
1175,m.yanti,C,Mean Trolls,Ledian,MFFW,14430000
1176,g.odoch,C,Mean Trolls,Quewenia,MFFW,24930000
1177,k.molina,C,Punctual Archers,Esia,DF,21150000
1178,n.nanziri,C,Punctual Archers,Esia,DF,23120000
1179,q.zimba,C,Punctual Archers,Esia,DF,17870000
1180,w.montanari,C,Punctual Archers,Esia,DF,12230000
1181,x.mkandawire,C,Punctual Archers,Esia,DF,16260000
1182,y.alzahrani,C,Punctual Archers,Esia,DF,27310000
1183,x.kawooya,C,Punctual Archers,Giumle Lizeibon,DF,21180000
1184,c.vandenberg,C,Punctual Archers,Redohrainbri,DFMF,29760000
1185,k.yousef,C,Punctual Archers,Esia,FW,9840000
1186,p.anderson,C,Punctual Archers,Esia,FW,20130000
1187,e.mtetwa,C,Punctual Archers,Leoneku Guidisia,FW,29390000
1188,k.jabarin,C,Punctual Archers,Manlisgamncent,FW,27210000
1189,s.nakabugo,C,Punctual Archers,Republic of Denand Landsa,FW,23260000
1190,k.ssenyondo,C,Punctual Archers,Esia,FWMF,13390000
1191,o.kayongo,C,Punctual Archers,Esia,FWMF,36830000
1192,q.patil,C,Punctual Archers,Esia,FWMF,27030000
1193,z.namatovu,C,Punctual Archers,Esia,FWMF,29070000
1194,f.sun,C,Punctual Archers,Riazbe Ryma,FWMF,16810000
1195,b.fernandez,C,Punctual Archers,Esia,GK,14830000
1196,w.mandizvidza,C,Punctual Archers,Esia,GK,13960000
1197,a.popovi,C,Punctual Archers,Esia,MF,16100000
1198,k.anek,C,Punctual Archers,Esia,MF,21130000
1199,u.kumakech,C,Punctual Archers,Esia,MF,2950000
1200,v.cherop,C,Punctual Archers,Esia,MF,22060000
1201,x.wasswa,C,Punctual Archers,Esia,MF,22510000
1202,u.alizadeh,C,Punctual Archers,Lylimi,MFFW,29750000
