,Player Name,League,Squad,Country,Position,Annualized Salary
770,L. Sichali,B,Somber Stallions,Central Democracy of Boekrainego,FW,25480000
771,N. Rebane,B,Somber Stallions,Varijitri Isles,FW,31730000
772,E. Teixeira,B,Somber Stallions,Slandsganiamayotteque,FWMF,19540000
773,K. Koppel,B,Somber Stallions,Varijitri Isles,FWMF,28720000
774,I. Kumari,B,Somber Stallions,Dosqaly,GK,14620000
775,E. Longwe,B,Somber Stallions,Dosqaly,MF,16210000
776,E. Tumukunde,B,Somber Stallions,Dosqaly,MF,23790000
777,G. Jesus,B,Somber Stallions,Dosqaly,MF,14090000
778,K. Gao,B,Somber Stallions,Greri Landmoslands,MF,27140000
779,X. Durand,B,Somber Stallions,Greri Landmoslands,MF,34480000
780,L. Aguilar,B,Somber Stallions,Lefghau,MF,20940000
781,J. Ginting,B,Somber Stallions,Dosqaly,MFDF,40290000
782,K. Guillaume,B,Somber Stallions,Dosqaly,MFFW,28400000
783,O. Kuloba,B,Supreme Janes,Central Namemo Laand,DF,14250000
784,G. Asiedu,B,Supreme Janes,Dosqaly,DF,17950000
785,L. Hasegawa,B,Supreme Janes,Dosqaly,DF,12520000
786,O. Alon,B,Supreme Janes,Dosqaly,DF,20180000
787,C. Amoding,B,Supreme Janes,Iverde,DF,15490000
788,I. Nantale,B,Supreme Janes,Lefghau,DF,15230000
789,J. Ferri,B,Supreme Janes,Reugha,DF,11090000
790,G. Suad,B,Supreme Janes,Lefghau,DFMF,14680000
791,B. Asamoah,B,Supreme Janes,Dosqaly,FW,32860000
792,E. Nankunda,B,Supreme Janes,Dosqaly,FW,17250000
793,K. Balogun,B,Supreme Janes,Lenia Gerdanho,FW,13740000
794,H. Sentongo,B,Supreme Janes,Reugha,FW,23370000
795,B. Roche,B,Supreme Janes,Dosqaly,FWMF,32890000
796,E. Lund,B,Supreme Janes,Republic of Denand Landsa,FWMF,34320000
797,R. Mkandla,B,Supreme Janes,Southern Ristan,FWMF,23710000
798,O. Burgos,B,Supreme Janes,Dosqaly,GK,20640000
799,L. Mirzaei,B,Supreme Janes,Biarizea,MF,27350000
800,C. Sagal,B,Supreme Janes,Dosqaly,MF,10210000
801,P. Lo,B,Supreme Janes,Dosqaly,MF,24590000
802,M. Okumu,B,Supreme Janes,Nganion,MF,10420000
803,B. Apio,B,Supreme Janes,Pierrema,MF,33340000
804,G. Albrecht,B,Supreme Janes,Dosqaly,MFFW,17110000
805,H. Pang,B,Supreme Janes,Dosqaly,MFFW,15340000
806,K. Macuacua,B,Supreme Janes,Dosqaly,MFFW,18460000
807,Y. Makavan,B,Supreme Janes,Dosqaly,MFFW,37100000
808,H. Romero,B,Swift Rustlers,Coastpa Barleslands,DF,22690000
809,D. Tweheyo,B,Swift Rustlers,Dosqaly,DF,17560000
810,H. Mphande,B,Swift Rustlers,Dosqaly,DF,10830000
811,M. Kamya,B,Swift Rustlers,Dosqaly,DF,20370000
812,C. Kazibwe,B,Swift Rustlers,Lefghau,DF,13410000
813,O. Bošnjak,B,Swift Rustlers,Northern Namemo Laand,DF,25600000
814,J. Dahiru,B,Swift Rustlers,Rarita,DF,19090000
815,N. Ferhatovi?,B,Swift Rustlers,Rosvi,DF,7210000
816,A. Schmidt,B,Swift Rustlers,Dosqaly,DFFW,34970000
817,A. Núñez,B,Swift Rustlers,Rarita,DFMF,22730000
818,L. Castro,B,Swift Rustlers,Dosqaly,FW,28080000
819,Z. Pinto,B,Swift Rustlers,Republic of Denand Landsa,FW,22360000
820,Y. Salminen,B,Swift Rustlers,Dosqaly,FWMF,27410000
821,U. Musa,B,Swift Rustlers,Esia,FWMF,33290000
822,F. Monday,B,Swift Rustlers,Pahon,FWMF,23440000
823,M. Sardar,B,Swift Rustlers,Sobianitedrucy,FWMF,29670000
824,Q. Permana,B,Swift Rustlers,Dosqaly,GK,8550000
825,G. ?ahin,B,Swift Rustlers,Nkasland Cronestan,GK,8530000
826,R. Odur,B,Swift Rustlers,Sobianitedrucy,GK,14990000
827,B. Guillot,B,Swift Rustlers,Central Diasongo,MF,24890000
828,C. Langa,B,Swift Rustlers,Dosqaly,MF,20670000
829,F. Perrin,B,Swift Rustlers,Dosqaly,MF,16290000
830,G. Nabasa,B,Swift Rustlers,Dosqaly,MF,27930000
831,P. Byarugaba,B,Swift Rustlers,Greri Landmoslands,MF,26640000
832,Y. Molnár,B,Swift Rustlers,Nganion,MF,17110000
833,K. Pavi?,B,Swift Rustlers,Southern Ristan,MF,29270000
834,R. Majoni,B,Swift Rustlers,Coastpa Barleslands,MFDF,10300000
835,E. Eliyahu,B,Swift Rustlers,Dosqaly,MFFW,20560000
836,L. Prasad,B,Swift Rustlers,Eastern Sleboube,MFFW,27020000
837,O. Ninsiima,B,Swift Rustlers,Greri Landmoslands,MFFW,30680000
838,C. Danquah,B,Unaccountable Foxes,Byasier Pujan,DF,29950000
839,F. Kavalio?,B,Unaccountable Foxes,Central Diasongo,DF,22730000
840,B. Nandudu,B,Unaccountable Foxes,Dosqaly,DF,10250000
841,J. Delemovi?,B,Unaccountable Foxes,Dosqaly,DF,18760000
842,D. Byogero,B,Unaccountable Foxes,Lefghau,DF,20620000
843,U. Arthur,B,Unaccountable Foxes,Lefghau,DF,15250000
844,E. Nakayiza,B,Unaccountable Foxes,Mico,DF,17040000
845,D. Vuji?,B,Unaccountable Foxes,Pierrema,DF,13740000
846,S. Nayiga,B,Unaccountable Foxes,Sobianitedrucy,DF,13800000
847,H. Nyombi,B,Unaccountable Foxes,Southern Ristan,DF,14450000
848,J. Rinaldi,B,Unaccountable Foxes,Central Diasongo,DFFW,28380000
849,I. Nanangwe,B,Unaccountable Foxes,Dosqaly,DFMF,13990000
850,Y. Manjate,B,Unaccountable Foxes,Byasier Pujan,FW,29160000
851,F. Got?,B,Unaccountable Foxes,Central Namemo Laand,FW,34500000
852,D. Atyang,B,Unaccountable Foxes,Dosqaly,FW,6340000
853,R. Nor,B,Unaccountable Foxes,Dosqaly,FW,3850000
854,T. Kuok,B,Unaccountable Foxes,Dosqaly,FW,28260000
855,U. Iskandar,B,Unaccountable Foxes,Dosqaly,FW,26800000
856,Z. Ndawula,B,Unaccountable Foxes,Eastern Covaki,FW,30310000
857,H. Mubaiwa,B,Unaccountable Foxes,Rarita,FW,32680000
858,E. König,B,Unaccountable Foxes,Dosqaly,FWMF,22350000
859,F. Carbone,B,Unaccountable Foxes,Greri Landmoslands,GK,14750000
860,M. Mugeni,B,Unaccountable Foxes,Dosqaly,MF,31860000
861,B. Akullu,B,Unaccountable Foxes,Lefghau,MF,35470000
862,I. Oryema,B,Unaccountable Foxes,Lefghau,MF,21620000
863,S. Nabasa,B,Unaccountable Foxes,Lefghau,MF,32830000
864,X. Méndez,B,Unaccountable Foxes,Lefghau,MF,26530000
865,O. Nakisige,B,Unaccountable Foxes,Reugha,MF,26490000
866,M. Azulay,B,Unaccountable Foxes,Dosqaly,MFFW,27760000
867,Y. Peter,B,Unethical Comets,Central Namemo Laand,DF,8630000
868,B. Nassozi,B,Unethical Comets,Dosqaly,DF,12940000
869,B. Pandit,B,Unethical Comets,Dosqaly,DF,2580000
870,K. Cohen,B,Unethical Comets,Dosqaly,DF,13280000
871,R. Dube,B,Unethical Comets,Dosqaly,DF,15590000
872,D. Nangiro,B,Unethical Comets,Greri Landmoslands,DF,26150000
873,L. Kalni?š,B,Unethical Comets,Lefghau,DF,20970000
874,M. Mizrahi,B,Unethical Comets,Rosvi,DF,16950000
875,H. Afriyie,B,Unethical Comets,Dosqaly,DFMF,28760000
876,R. Okwera,B,Unethical Comets,Dosqaly,FW,29250000
877,C. Abaho,B,Unethical Comets,Pierrema,FW,38250000
878,D. Masuku,B,Unethical Comets,Dosqaly,FWMF,28620000
879,A. Uy,B,Unethical Comets,People's Land of Maneau,FWMF,21490000
880,G. Parisi,B,Unethical Comets,Rosvi,FWMF,22570000
881,L. Dahl,B,Unethical Comets,Dosqaly,GK,12440000
882,Y. binti Omar,B,Unethical Comets,Quewenia,GK,29220000
883,G. Ampofo,B,Unethical Comets,Buhegeor,MF,14480000
884,G. Heydari,B,Unethical Comets,Dosqaly,MF,20250000
885,I. Namutosi,B,Unethical Comets,Dosqaly,MF,13170000
886,J. Opolot,B,Unethical Comets,Dosqaly,MF,17900000
887,K. Nakazzi,B,Unethical Comets,Dosqaly,MF,13070000
888,X. Kamble,B,Unethical Comets,Dosqaly,MF,30570000
889,J. Mutyaba,B,Unethical Comets,Dosqaly,MFDF,12350000
890,O. Isaac,B,Unethical Comets,Dosqaly,MFDF,11050000
891,E. Rashidi,B,Unethical Comets,Landli Blicporlip,MFFW,36630000
892,H. Isa,B,Villainous Eagles,Central Diasongo,DF,11130000
893,K. Weiß,B,Villainous Eagles,Central Diasongo,DF,11910000
894,Y. Bano,B,Villainous Eagles,Central Diasongo,DF,18970000
895,G. Baig,B,Villainous Eagles,Dosqaly,DF,16750000
896,M. Okori,B,Villainous Eagles,Dosqaly,DF,9650000
897,S. Parisi,B,Villainous Eagles,Dosqaly,DF,15050000
898,U. Heilig,B,Villainous Eagles,Dosqaly,DF,12230000
899,U. bin Salleh,B,Villainous Eagles,Unicorporated Tiagascar,DF,24250000
900,E. Kinoshita,B,Villainous Eagles,Biarizea,FW,32340000
901,E. Ajwang,B,Villainous Eagles,Central Namemo Laand,FW,33790000
902,J. Natukunda,B,Villainous Eagles,Dosqaly,FW,27530000
903,L. Zamani,B,Villainous Eagles,Dosqaly,FW,7010000
904,P. Kamya,B,Villainous Eagles,Dosqaly,FW,20570000
905,O. Musiimenta,B,Villainous Eagles,Ucame Ofne,FW,38280000
906,X. Nabaggala,B,Villainous Eagles,Biarizea,FWMF,25100000
907,Z. Ogawa,B,Villainous Eagles,Coastpa Barleslands,FWMF,9880000
908,C. B?rzi?š,B,Villainous Eagles,Dosqaly,FWMF,26410000
909,C. Hu,B,Villainous Eagles,Dosqaly,FWMF,10580000
910,F. Adiru,B,Villainous Eagles,Dosqaly,FWMF,25850000
911,D. Businge,B,Villainous Eagles,Greri Landmoslands,FWMF,36530000
912,Q. Yamazaki,B,Villainous Eagles,Pierrema,FWMF,33190000
913,J. Mercier,B,Villainous Eagles,Dosqaly,GK,18790000
914,G. Song,B,Villainous Eagles,Dosqaly,MF,15690000
915,M. Ojo,B,Villainous Eagles,Dosqaly,MF,23210000
916,N. Kigongo,B,Villainous Eagles,Dosqaly,MF,29350000
917,P. Nieminen,B,Villainous Eagles,Dosqaly,MF,23450000
918,P. Romero,B,Villainous Eagles,Dosqaly,MF,22450000
919,T. Pärn,B,Villainous Eagles,Dosqaly,MF,10300000
920,Y. Kat?,B,Villainous Eagles,Dosqaly,MFDF,15120000
921,J. Nakamya,B,Villainous Eagles,Dosqaly,MFFW,23650000
922,T. Lwanga,B,Villainous Eagles,Reugha,MFFW,31190000
923,B. Waon,B,Weak Blimps,Badad,DF,24550000
924,N. Nakacwa,B,Weak Blimps,Central Diasongo,DF,20510000
925,V. Koller,B,Weak Blimps,Coastpa Barleslands,DF,29470000
926,D. Hí,B,Weak Blimps,Dosqaly,DF,7930000
927,K. Okwir,B,Weak Blimps,Dosqaly,DF,22190000
928,M. Begu,B,Weak Blimps,Dosqaly,DF,13420000
929,M. Lunkuse,B,Weak Blimps,Dosqaly,DF,13390000
930,Q. bin Abd Rahman,B,Weak Blimps,Dosqaly,DF,15420000
931,Z. Akoth,B,Weak Blimps,Dosqaly,DF,20790000
932,J. Irawan,B,Weak Blimps,Giumle Lizeibon,DF,13790000
933,B. Kayondo,B,Weak Blimps,Lefghau,DF,22820000
934,P. Tumwine,B,Weak Blimps,Lefghau,DF,11470000
935,X. Lubega,B,Weak Blimps,Lefghau,DF,18240000
936,G. Kasamba,B,Weak Blimps,Quewenia,DF,14300000
937,F. Fournier,B,Weak Blimps,Pierrema,DFMF,36220000
938,J. Yeo,B,Weak Blimps,Dosqaly,FW,31480000
939,P. Khoh,B,Weak Blimps,Mico,FW,28650000
940,F. Shaikh,B,Weak Blimps,Dosqaly,FWMF,27450000
941,I. Irumba,B,Weak Blimps,Dosqaly,FWMF,9680000
942,J. Nakayama,B,Weak Blimps,Dosqaly,FWMF,36110000
943,K. binti Ali,B,Weak Blimps,Dosqaly,FWMF,27100000
944,M. Mubangizi,B,Weak Blimps,Greri Landmoslands,FWMF,30740000
945,T. Winkler,B,Weak Blimps,Quewenia,FWMF,30510000
946,C. V?tols,B,Weak Blimps,Imaar Vircoand,GK,13780000
947,A. Koz?owski,B,Weak Blimps,Dosqaly,MF,33600000
948,B. Nalugwa,B,Weak Blimps,Dosqaly,MF,21760000
949,N. Maeda,B,Weak Blimps,Dosqaly,MF,32650000
950,T. Nyanzi,B,Weak Blimps,Dosqaly,MF,17690000
951,P. Li,B,Weak Blimps,Dosqaly,MFFW,25480000
952,T. Kuok,B,Weak Blimps,Dosqaly,MFFW,16260000
953,O. Ssenabulya,B,Weak Blimps,Pierrema,MFFW,35940000
954,B. Waon,B,Wet Monarchs,Badad,DF,12510000
955,F. Aminu,B,Wet Monarchs,Dosqaly,DF,9950000
956,J. Wojciechowski,B,Wet Monarchs,Dosqaly,DF,24120000
957,L. Akech,B,Wet Monarchs,Dosqaly,DF,22950000
958,L. bin Osman,B,Wet Monarchs,Dosqaly,DF,22250000
959,Q. Becker,B,Wet Monarchs,Dosqaly,DF,18040000
960,U. Mousavi,B,Wet Monarchs,Dosqaly,DF,14190000
961,X. Kyei,B,Wet Monarchs,Dosqaly,DF,19810000
962,N. Bianco,B,Wet Monarchs,Lylimi,DF,25860000
963,D. Anyango,B,Wet Monarchs,Redohrainbri,DF,19190000
964,L. Lukwago,B,Wet Monarchs,Coastpa Barleslands,FW,34160000
965,L. Chandia,B,Wet Monarchs,Dosqaly,FW,26060000
966,M. Maimon,B,Wet Monarchs,Dosqaly,FW,28180000
967,S. Gwenzi,B,Wet Monarchs,Pierrema,FW,22870000
968,M. Ramírez,B,Wet Monarchs,Reugha,FW,15200000
969,C. Domínguez,B,Wet Monarchs,Southern Viout Aman,FW,26470000
970,L. Amule,B,Wet Monarchs,Dosqaly,FWMF,13510000
971,A. Serrano,B,Wet Monarchs,Pierrema,FWMF,21980000
972,G. Razak,B,Wet Monarchs,Dosqaly,GK,19280000
973,P. Tse,B,Wet Monarchs,Biarizea,MF,10450000
974,Y. Yanti,B,Wet Monarchs,Coastpa Barleslands,MF,27740000
975,B. Murray,B,Wet Monarchs,Danan Seekeeling,MF,19160000
976,B. Ndlovu,B,Wet Monarchs,Dosqaly,MF,30380000
977,C. Rathod,B,Wet Monarchs,Dosqaly,MF,17110000
978,J. Nakubulwa,B,Wet Monarchs,Dosqaly,MF,10360000
979,Z. Wati,B,Wet Monarchs,Dosqaly,MF,19390000
980,X. Tu,B,Wet Monarchs,Rarita,MF,17810000
981,G. Mbeiza,B,Wet Monarchs,Tito Mia,MF,23030000
982,V. Krisensen,B,Wet Monarchs,Dosqaly,MFDF,20390000
983,U. Kristiansen,B,Wet Monarchs,Dosqaly,MFFW,24180000
984,Y. Jokinen,B,Wet Monarchs,Dosqaly,MFFW,30640000
985,W. Okumu,B,Wet Monarchs,Unicorporated Tiagascar,MFFW,23720000
986,T. Hoe,B,Wet Monarchs,Xikong,MFFW,31080000
987,S. Busch,C,Awkward Trailblazers,Galamily,DF,17250000
988,P. Konadu,C,Awkward Trailblazers,Giumle Lizeibon,DF,18850000
989,D. Okech,C,Awkward Trailblazers,Leoneku Guidisia,DF,19640000
990,S. Chemutai,C,Awkward Trailblazers,Rosvi,DF,16490000
991,Q. Busobozi,C,Awkward Trailblazers,Varijitri Isles,DF,23860000
992,X. Ahmad,C,Awkward Trailblazers,Xikong,DF,15410000
993,I. Nartey,C,Awkward Trailblazers,Esia,DFFW,16800000
994,G. Chee,C,Awkward Trailblazers,Deshslands Landdenhai,FW,4310000
995,B. Hadži?,C,Awkward Trailblazers,Esia,FW,22530000
996,Q. Scott,C,Awkward Trailblazers,Byasier Pujan,FWMF,27710000
997,B. Ionescu,C,Awkward Trailblazers,Esia,FWMF,5860000
998,D. Isabirye,C,Awkward Trailblazers,Esia,FWMF,26060000
999,H. Odoi,C,Awkward Trailblazers,Esia,FWMF,32200000
1000,O. Pellegrini,C,Awkward Trailblazers,Esia,FWMF,27060000
1001,J. Nyondo,C,Awkward Trailblazers,Giumle Lizeibon,FWMF,12540000
1002,G. Chakanyuka,C,Awkward Trailblazers,Loco Phirema,FWMF,34860000
1003,R. Mbeiza,C,Awkward Trailblazers,Slandsganiamayotteque,FWMF,24000000
1004,G. Prasetyo,C,Awkward Trailblazers,Galamily,GK,20940000
1005,A. Ashaba,C,Awkward Trailblazers,Byasier Pujan,MF,31220000
1006,E. Gupta,C,Awkward Trailblazers,Esia,MF,21910000
1007,H. Gimbo,C,Awkward Trailblazers,Esia,MF,13380000
1008,Z. Sng,C,Awkward Trailblazers,Esia,MF,21240000
1009,A. Ross,C,Awkward Trailblazers,Esia,MFDF,18520000
1010,P. Ssempijja,C,Awkward Trailblazers,Esia,MFDF,11770000
1011,E. Doyle,C,Awkward Trailblazers,Esia,MFFW,10240000
1012,K. Ozols,C,Awkward Trailblazers,Esia,MFFW,33220000
1013,H. Manyika,C,Awkward Trailblazers,Lylimi,MFFW,28740000
1014,S. Nachum,C,Blue Jaguars,Byasier Pujan,DF,1790000
1015,R. Yeko,C,Blue Jaguars,Esia,DF,18830000
1016,S. Magezi,C,Blue Jaguars,Esia,DF,20800000
1017,Z. Mugeni,C,Blue Jaguars,Galamily,DF,22130000
1018,F. Ashaba,C,Blue Jaguars,Giumle Lizeibon,DF,27630000
1019,F. Namukasa,C,Blue Jaguars,Nancipenuaroe,DF,11740000
1020,E. Patra,C,Blue Jaguars,People's Land of Maneau,DF,25180000
1021,Q. Ogwang,C,Blue Jaguars,Redohrainbri,DF,15780000
1022,S. Oduro,C,Blue Jaguars,Republic of Denand Landsa,DF,18120000
1023,M. Schwartz,C,Blue Jaguars,Slandsganiamayotteque,DF,18340000
1024,A. Grgi?,C,Blue Jaguars,Unicorporated Tiagascar,DF,16260000
1025,R. Dahl,C,Blue Jaguars,Byasier Pujan,DFMF,7470000
1026,B. Jalali,C,Blue Jaguars,Rosvi,DFMF,37200000
1027,N. Khalil,C,Blue Jaguars,Dastatesne,FW,32550000
1028,G. Leclercq,C,Blue Jaguars,Dosqaly,FW,23990000
1029,E. Bah,C,Blue Jaguars,Mico,FW,29330000
1030,I. Tukundane,C,Blue Jaguars,Pierrema,FW,34980000
1031,V. Ikeda,C,Blue Jaguars,Southern Viout Aman,FW,20710000
1032,F. Ankrah,C,Blue Jaguars,Esia,FWDF,35720000
1033,X. Walusimbi,C,Blue Jaguars,Lefghau,FWDF,20820000
1034,S. Armah,C,Blue Jaguars,Mico,FWDF,22620000
1035,Y. Marlina,C,Blue Jaguars,Isle of Lababwe,FWMF,37040000
1036,Z. Davies,C,Blue Jaguars,Manlisgamncent,FWMF,27900000
1037,A. Mor,C,Blue Jaguars,Esia,GK,22000000
1038,H. Nakimera,C,Blue Jaguars,Esia,GK,11000000
1039,Z. Kasibante,C,Blue Jaguars,Esia,MF,28640000
1040,X. Aminah,C,Blue Jaguars,Reugha,MF,14620000
1041,D. Hsu,C,Blue Jaguars,Esia,MFDF,26200000
1042,Q. Roche,C,Blue Jaguars,Giumle Lizeibon,MFDF,22390000
1043,M. Omony,C,Blue Jaguars,Giumle Lizeibon,MFFW,30660000
1044,I. Nalubwama,C,Fiery Governors,Byasier Pujan,DF,18990000
1045,M. Watson,C,Fiery Governors,Dosqaly,DF,19520000
1046,B. Nanyunja,C,Fiery Governors,Esia,DF,8050000
1047,I. Khalili,C,Fiery Governors,Esia,DF,14550000
1048,L. Khachatryan,C,Fiery Governors,Esia,DF,19080000
1049,N. binti Sulaiman,C,Fiery Governors,Esia,DF,14470000
1050,R. Magaya,C,Fiery Governors,Esia,DF,30090000
1051,S. Nassazi,C,Fiery Governors,Esia,DF,15390000
1052,Z. Frank,C,Fiery Governors,Esia,DF,22870000
1053,X. Mulder,C,Fiery Governors,Giumle Lizeibon,DF,19590000
1054,L. Arai,C,Fiery Governors,Nganion,DF,17740000
1055,Y. Jain,C,Fiery Governors,Esia,DFFW,24060000
1056,F. Apili,C,Fiery Governors,Nancipenuaroe,DFFW,9500000
1057,D. Morales,C,Fiery Governors,Dosqaly,FW,21630000
1058,L. Nakirya,C,Fiery Governors,Esia,FW,27610000
1059,I. Peeters,C,Fiery Governors,Giumle Lizeibon,FW,27340000
1060,X. Hofer,C,Fiery Governors,New Uwi,FW,23830000
1061,Q. Tshia,C,Fiery Governors,Esia,FWDF,28760000
1062,F. Lemaire,C,Fiery Governors,Landli Blicporlip,FWDF,6230000
1063,A. Ngabirano,C,Fiery Governors,Xikong,FWMF,29650000
1064,L. Nalukenge,C,Fiery Governors,Esia,GK,11470000
1065,Q. Ghoe,C,Fiery Governors,Esia,GK,8760000
1066,J. Andersen,C,Fiery Governors,Central Namemo Laand,MF,30880000
1067,A. Omara,C,Fiery Governors,Esia,MF,30190000
1068,F. Nakimuli,C,Fiery Governors,Esia,MF,23250000
1069,K. Sah,C,Fiery Governors,Liacra,MF,17680000
1070,C. Abbo,C,Fiery Governors,Esia,MFDF,16850000
1071,V. Athieno,C,Fiery Governors,Quewenia,MFDF,17260000
1072,M. Nakaggwa,C,Fiery Governors,Byasier Pujan,MFFW,20230000
1073,Y. Dupont,C,Fiery Governors,Esia,MFFW,19580000
1074,B. Munemo,C,Fiery Governors,Giumle Lizeibon,MFFW,31350000
1075,L. Kovalenko,C,Horrible Flames,Byasier Pujan,DF,15130000
1076,Z. Okon,C,Horrible Flames,Byasier Pujan,DF,15080000
1077,C. Rodríguez,C,Horrible Flames,Esia,DF,28880000
1078,F. Mugide,C,Horrible Flames,Esia,DF,25590000
1079,K. Nyakudya,C,Horrible Flames,Esia,DF,16050000
1080,K. Ohayon,C,Horrible Flames,Esia,DF,9150000
1081,Y. Takeuchi,C,Horrible Flames,Giumle Lizeibon,DF,16650000
1082,E. Pour,C,Horrible Flames,Lefghau,DF,13740000
1083,G. Nansamba,C,Horrible Flames,Manlisgamncent,DF,13880000
1084,P. Ategeka,C,Horrible Flames,Saintswacroa,DF,25250000
1085,L. Kav?i?,C,Horrible Flames,Western Niasland,DF,8120000
1086,T. Nakku,C,Horrible Flames,Byasier Pujan,DFFW,13080000
1087,C. Nabaggala,C,Horrible Flames,Esia,FW,10980000
1088,K. Jakobsson,C,Horrible Flames,Galamily,FW,31650000
1089,I. Nagadya,C,Horrible Flames,Imaar Vircoand,FW,38320000
1090,M. Nyirongo,C,Horrible Flames,Lefghau,FW,33430000
1091,V. Mudondo,C,Horrible Flames,People's Land of Maneau,FW,24560000
1092,A. Namubiru,C,Horrible Flames,Dosqaly,FWMF,30140000
1093,J. Adam,C,Horrible Flames,Esia,FWMF,36500000
1094,W. Ainomugisha,C,Horrible Flames,Thaijagypt,FWMF,31670000
1095,I. Agwang,C,Horrible Flames,Esia,GK,10490000
1096,R. Aguilar,C,Horrible Flames,Esia,GK,12440000
1097,M. Krli?evi?,C,Horrible Flames,Leoneku Guidisia,GK,11420000
1098,D. Safitri,C,Horrible Flames,Esia,MF,32140000
1099,K. Ntale,C,Horrible Flames,Esia,MF,33550000
1100,L. Ndoro,C,Horrible Flames,Esia,MF,13990000
1101,L. Abbasi,C,Horrible Flames,Giumle Lizeibon,MF,27920000
1102,O. Ortega,C,Horrible Flames,Imaar Vircoand,MF,28230000
1103,E. Mtetwa,C,Horrible Flames,Leoneku Guidisia,MF,8660000
1104,Y. Thin,C,Horrible Flames,Northern Namemo Laand,MF,16390000
1105,A. Dickson,C,Little Lollipops,Esia,DF,23560000
1106,C. Denis,C,Little Lollipops,Esia,DF,24410000
1107,H. Morgan,C,Little Lollipops,Esia,DF,19780000
1108,E. Nabaasa,C,Little Lollipops,Giumle Lizeibon,DF,19760000
1109,C. Msukwa,C,Little Lollipops,Pierrema,DF,42340000
1110,H. Arthur,C,Little Lollipops,Quewenia,DF,10530000
1111,P. Naiga,C,Little Lollipops,Xikong,DF,25000000
1112,Z. Testa,C,Little Lollipops,Giumle Lizeibon,DFFW,22370000
1113,K. Eyotaru,C,Little Lollipops,Dosqaly,FW,32180000
1114,U. Nhantumbo,C,Little Lollipops,Dosqaly,FW,37860000
1115,E. Tumuhimbise,C,Little Lollipops,Esia,FW,41030000
1116,M. Li,C,Little Lollipops,Iverde,FWDF,27200000
1117,C. Khalil,C,Little Lollipops,Esia,FWMF,30800000
1118,M. Mathieu,C,Little Lollipops,Quewenia,FWMF,40620000
1119,E. Namakoye,C,Little Lollipops,Esia,GK,26150000
1120,R. Yiga,C,Little Lollipops,Quewenia,GK,26120000
1121,A. Mumpande,C,Little Lollipops,Esia,MF,16800000
1122,M. Chan,C,Little Lollipops,Esia,MF,32480000
1123,N. Ngabirano,C,Little Lollipops,Esia,MF,19900000
1124,M. Yanti,C,Little Lollipops,Ledian,MF,22160000
1125,O. Obeng,C,Little Lollipops,Quewenia,MFDF,24040000
1126,N. Nalule,C,Little Lollipops,Esia,MFFW,35930000
1127,M. Bonnet,C,Little Lollipops,Giumle Lizeibon,MFFW,19480000
1128,E. Maluwa,C,Marvelous Anchors,Esia,DF,19910000
1129,J. Nakyanzi,C,Marvelous Anchors,Esia,DF,16830000
1130,M. Odong,C,Marvelous Anchors,Esia,DF,13970000
1131,N. Ofosu,C,Marvelous Anchors,Esia,DF,16980000
1132,Z. bin Zakaria,C,Marvelous Anchors,Esia,DF,23980000
1133,N. Barukh,C,Marvelous Anchors,Giumle Lizeibon,DF,21880000
1134,G. Wahab,C,Marvelous Anchors,Dosqaly,DFMF,20390000
1135,J. Faida,C,Marvelous Anchors,Byasier Pujan,FW,20930000
1136,N. Nwachukwu,C,Marvelous Anchors,Esia,FW,22860000
1137,C. O'Connor,C,Marvelous Anchors,Unicorporated Tiagascar,FW,31310000
1138,P. Ma,C,Marvelous Anchors,Esia,FWMF,33480000
1139,L. Owori,C,Marvelous Anchors,Landli Blicporlip,FWMF,31320000
1140,L. Namuyanja,C,Marvelous Anchors,Byasier Pujan,GK,19250000
1141,E. Kyomukama,C,Marvelous Anchors,Esia,GK,20930000
1142,M. Ojo,C,Marvelous Anchors,Dosqaly,MF,18170000
1143,G. Moulin,C,Marvelous Anchors,Esia,MF,25390000
1144,N. Tugumisirize,C,Marvelous Anchors,Esia,MF,13670000
1145,M. Manda,C,Marvelous Anchors,Quewenia,MF,6270000
1146,E. Oh,C,Marvelous Anchors,Esia,MFDF,8270000
1147,G. Poulsen,C,Marvelous Anchors,Moaithe,MFDF,22990000
1148,Q. Alhassan,C,Marvelous Anchors,Esia,MFFW,13730000
1149,L. Wasswa,C,Marvelous Anchors,Landli Blicporlip,MFFW,25250000
1150,G. Acheampong,C,Marvelous Anchors,New Uwi,MFFW,26100000
1151,D. Mortenson,C,Marvelous Anchors,Sobianitedrucy,MFFW,27860000
1152,Q. Tushabe,C,Mean Trolls,Byasier Pujan,DF,14220000
1153,D. Domingos,C,Mean Trolls,Esia,DF,14220000
1154,Q. Fathi,C,Mean Trolls,Esia,DF,25070000
1155,C. Ndiweni,C,Mean Trolls,Galamily,DF,9580000
1156,P. Acan,C,Mean Trolls,Lefghau,DF,21310000
1157,I. Sinani,C,Mean Trolls,Mico,DF,16540000
1158,L. Herrera,C,Mean Trolls,Nkasland Cronestan,DF,10220000
1159,Q. Okurut,C,Mean Trolls,People's Land of Maneau,DF,9970000
1160,N. Nowak,C,Mean Trolls,Cuandbo,FW,30940000
1161,B. Alali,C,Mean Trolls,Esia,FW,32560000
1162,J. Wibowo,C,Mean Trolls,Esia,FWMF,28140000
1163,V. Supriadi,C,Mean Trolls,Esia,FWMF,28980000
