,Player Name,League,Squad,Country,Position,Annualized Salary
771,K. Guillaume,B,Somber Stallions,Dosqaly,MFFW,28170000
772,X. Durand,B,Somber Stallions,Greri Landmoslands,MFFW,31650000
773,Z. Perrin,B,Somber Stallions,Imaar Vircoand,MFFW,11980000
774,K. Koppel,B,Somber Stallions,Varijitri Isles,MFFW,28070000
775,G. Asiedu,B,Supreme Janes,Dosqaly,DF,17910000
776,L. Hasegawa,B,Supreme Janes,Dosqaly,DF,11470000
777,N. Agyapong,B,Supreme Janes,Dosqaly,DF,9230000
778,R. Horvat,B,Supreme Janes,Dosqaly,DF,3170000
779,S. bin Osman,B,Supreme Janes,Dosqaly,DF,9790000
780,K. Nakku,B,Supreme Janes,Former Maneau,DF,18180000
781,G. Suad,B,Supreme Janes,Lefghau,DF,14010000
782,I. Nantale,B,Supreme Janes,Lefghau,DF,14440000
783,E. Nelima,B,Supreme Janes,Reugha,DF,13750000
784,J. Ferri,B,Supreme Janes,Reugha,DF,10380000
785,K. Balogun,B,Supreme Janes,Lenia Gerdanho,DFFW,12840000
786,Y. D?browski,B,Supreme Janes,Rarita,DFMF,10800000
787,K. Macuacua,B,Supreme Janes,Dosqaly,FW,17340000
788,H. Sentongo,B,Supreme Janes,Reugha,FW,21610000
789,O. Cheah,B,Supreme Janes,Lefghau,FWDF,12640000
790,B. Roche,B,Supreme Janes,Dosqaly,FWMF,30210000
791,F. Kyoshabire,B,Supreme Janes,Dosqaly,FWMF,27330000
792,H. Pang,B,Supreme Janes,Dosqaly,FWMF,15330000
793,E. Lund,B,Supreme Janes,Republic of Denand Landsa,FWMF,33290000
794,O. Tio,B,Supreme Janes,Southern Ristan,FWMF,20660000
795,R. Mkandla,B,Supreme Janes,Southern Ristan,FWMF,22080000
796,O. Burgos,B,Supreme Janes,Dosqaly,GK,20260000
797,E. Liepi?š,B,Supreme Janes,Rosvi,GK,7270000
798,G. Albrecht,B,Supreme Janes,Dosqaly,MF,17020000
799,P. Lo,B,Supreme Janes,Dosqaly,MF,23840000
800,Q. Ruzvidzo,B,Supreme Janes,Dosqaly,MF,13320000
801,B. Apio,B,Supreme Janes,Pierrema,MF,31480000
802,L. Mirzaei,B,Supreme Janes,Biarizea,MFFW,26720000
803,E. Fujiwara,B,Supreme Janes,Former Maneau,MFFW,23470000
804,H. Romero,B,Swift Rustlers,Coastpa Barleslands,DF,21730000
805,A. Schmidt,B,Swift Rustlers,Dosqaly,DF,32300000
806,D. Tweheyo,B,Swift Rustlers,Dosqaly,DF,16380000
807,Y. Meyer,B,Swift Rustlers,Nkasland Cronestan,DF,8640000
808,O. Bošnjak,B,Swift Rustlers,Northern Namemo Laand,DF,23610000
809,N. Gumbo,B,Swift Rustlers,People's Land of Maneau,DF,18070000
810,O. Ninsiima,B,Swift Rustlers,Greri Landmoslands,DFFW,29500000
811,S. Jalali,B,Swift Rustlers,Esia,DFMF,25870000
812,L. Fung,B,Swift Rustlers,Greri Landmoslands,DFMF,27410000
813,L. Chifamba,B,Swift Rustlers,Lefghau,DFMF,11270000
814,Q. Mukasa,B,Swift Rustlers,Buhegeor,FW,16460000
815,E. Nankunda,B,Swift Rustlers,Dosqaly,FW,21880000
816,F. Mapfumo,B,Swift Rustlers,Dosqaly,FW,9320000
817,L. Castro,B,Swift Rustlers,Dosqaly,FW,27870000
818,M. Mubangizi,B,Swift Rustlers,Greri Landmoslands,FW,20340000
819,H. Mubaiwa,B,Swift Rustlers,Rarita,FW,34860000
820,V. Smits,B,Swift Rustlers,Coastpa Barleslands,FWMF,24900000
821,F. Monday,B,Swift Rustlers,Pahon,FWMF,23420000
822,Z. Pinto,B,Swift Rustlers,Republic of Denand Landsa,FWMF,20590000
823,Q. Permana,B,Swift Rustlers,Dosqaly,GK,8090000
824,C. Langa,B,Swift Rustlers,Dosqaly,MF,18860000
825,F. Perrin,B,Swift Rustlers,Dosqaly,MF,15990000
826,I. Brown,B,Swift Rustlers,Dosqaly,MF,24440000
827,L. Prasad,B,Swift Rustlers,Eastern Sleboube,MF,25500000
828,D. Kemigisa,B,Swift Rustlers,Greri Landmoslands,MF,19160000
829,Y. Molnár,B,Swift Rustlers,Nganion,MF,16860000
830,V. Nakibuule,B,Swift Rustlers,Reugha,MF,6280000
831,S. Antwi,B,Swift Rustlers,Lefghau,MFFW,24690000
832,C. Danquah,B,Unaccountable Foxes,Byasier Pujan,DF,28450000
833,B. Nandudu,B,Unaccountable Foxes,Dosqaly,DF,10220000
834,H. Chandiru,B,Unaccountable Foxes,Dosqaly,DF,5740000
835,J. Delemovi?,B,Unaccountable Foxes,Dosqaly,DF,17310000
836,B. Chided,B,Unaccountable Foxes,Lefghau,DF,16890000
837,D. Byogero,B,Unaccountable Foxes,Lefghau,DF,19960000
838,U. Arthur,B,Unaccountable Foxes,Lefghau,DF,15130000
839,E. Nakayiza,B,Unaccountable Foxes,Mico,DF,15620000
840,Q. Vuji?,B,Unaccountable Foxes,Reugha,DF,21970000
841,H. Nyombi,B,Unaccountable Foxes,Southern Ristan,DF,14270000
842,F. Got?,B,Unaccountable Foxes,Central Namemo Laand,FW,34450000
843,K. binti Ali,B,Unaccountable Foxes,Dosqaly,FW,1860000
844,U. Iskandar,B,Unaccountable Foxes,Dosqaly,FW,26730000
845,J. Rinaldi,B,Unaccountable Foxes,Central Diasongo,FWDF,27820000
846,Y. Manjate,B,Unaccountable Foxes,Byasier Pujan,FWMF,26790000
847,E. De Santis,B,Unaccountable Foxes,Dosqaly,FWMF,19830000
848,K. Aliyu,B,Unaccountable Foxes,Saintswacroa,FWMF,34000000
849,O. Noor,B,Unaccountable Foxes,Cabral Retrea,GK,29620000
850,F. Carbone,B,Unaccountable Foxes,Greri Landmoslands,GK,14090000
851,L. Mponda,B,Unaccountable Foxes,Dosqaly,MF,12130000
852,M. Mugeni,B,Unaccountable Foxes,Dosqaly,MF,29390000
853,B. Akullu,B,Unaccountable Foxes,Lefghau,MF,33420000
854,I. Oryema,B,Unaccountable Foxes,Lefghau,MF,21200000
855,X. Méndez,B,Unaccountable Foxes,Lefghau,MF,25330000
856,E. König,B,Unaccountable Foxes,Dosqaly,MFFW,21120000
857,M. Azulay,B,Unaccountable Foxes,Dosqaly,MFFW,25950000
858,T. Kuok,B,Unaccountable Foxes,Dosqaly,MFFW,26180000
859,Y. Peter,B,Unethical Comets,Central Namemo Laand,DF,8410000
860,B. Nassozi,B,Unethical Comets,Dosqaly,DF,12910000
861,B. Pandit,B,Unethical Comets,Dosqaly,DF,2480000
862,K. Cohen,B,Unethical Comets,Dosqaly,DF,13240000
863,R. Dube,B,Unethical Comets,Dosqaly,DF,14430000
864,D. Nangiro,B,Unethical Comets,Greri Landmoslands,DF,25300000
865,L. Popa,B,Unethical Comets,Janmico,DF,21440000
866,L. Kalni?š,B,Unethical Comets,Lefghau,DF,20000000
867,H. Afriyie,B,Unethical Comets,Dosqaly,DFMF,28170000
868,Z. Ebner,B,Unethical Comets,Dosqaly,DFMF,11600000
869,M. Mizrahi,B,Unethical Comets,Rosvi,DFMF,15430000
870,D. Masuku,B,Unethical Comets,Dosqaly,FW,26820000
871,F. Nyandoro,B,Unethical Comets,Dosqaly,FW,4690000
872,C. Abaho,B,Unethical Comets,Pierrema,FW,36680000
873,G. Parisi,B,Unethical Comets,Rosvi,FW,21840000
874,A. Alotaibi,B,Unethical Comets,Coastpa Barleslands,FWMF,34810000
875,L. Dahl,B,Unethical Comets,Dosqaly,GK,12430000
876,A. Wati,B,Unethical Comets,Greri Landmoslands,GK,14690000
877,F. K?rkli?š,B,Unethical Comets,Imaar Vircoand,GK,26350000
878,G. Ampofo,B,Unethical Comets,Buhegeor,MF,14240000
879,G. Heydari,B,Unethical Comets,Dosqaly,MF,20070000
880,I. Namutosi,B,Unethical Comets,Dosqaly,MF,12440000
881,J. Opolot,B,Unethical Comets,Dosqaly,MF,17530000
882,J. Papp,B,Unethical Comets,Dosqaly,MF,4190000
883,X. Kamble,B,Unethical Comets,Dosqaly,MF,29940000
884,J. Mutyaba,B,Unethical Comets,Dosqaly,MFDF,12090000
885,E. Rashidi,B,Unethical Comets,Landli Blicporlip,MFFW,34040000
886,H. Isa,B,Villainous Eagles,Central Diasongo,DF,10600000
887,K. Weiß,B,Villainous Eagles,Central Diasongo,DF,11160000
888,Y. Bano,B,Villainous Eagles,Central Diasongo,DF,18260000
889,T. Maganga,B,Villainous Eagles,Coastpa Barleslands,DF,9080000
890,M. Lehmann,B,Villainous Eagles,Dosqaly,DF,10700000
891,M. Okori,B,Villainous Eagles,Dosqaly,DF,9570000
892,S. Parisi,B,Villainous Eagles,Dosqaly,DF,14370000
893,U. Heilig,B,Villainous Eagles,Dosqaly,DF,11640000
894,U. bin Salleh,B,Villainous Eagles,Unicorporated Tiagascar,DF,23710000
895,E. Kinoshita,B,Villainous Eagles,Biarizea,FW,30040000
896,E. Ajwang,B,Villainous Eagles,Central Namemo Laand,FW,31770000
897,J. Natukunda,B,Villainous Eagles,Dosqaly,FW,25690000
898,A. Munda,B,Villainous Eagles,Dosqaly,GK,11500000
899,M. Mertens,B,Villainous Eagles,Pahon,GK,27570000
900,J. Nakamya,B,Villainous Eagles,Dosqaly,MF,23610000
901,M. Ojo,B,Villainous Eagles,Dosqaly,MF,21140000
902,N. Kigongo,B,Villainous Eagles,Dosqaly,MF,27160000
903,P. Nieminen,B,Villainous Eagles,Dosqaly,MF,22560000
904,P. Oravec,B,Villainous Eagles,Dosqaly,MF,20660000
905,T. Kuok,B,Villainous Eagles,Dosqaly,MF,34880000
906,T. Pärn,B,Villainous Eagles,Dosqaly,MF,9500000
907,D. Businge,B,Villainous Eagles,Greri Landmoslands,MF,33950000
908,Y. Kat?,B,Villainous Eagles,Dosqaly,MFDF,14520000
909,Z. Ogawa,B,Villainous Eagles,Coastpa Barleslands,MFFW,9720000
910,Q. Yamazaki,B,Villainous Eagles,Pierrema,MFFW,30960000
911,O. Musiimenta,B,Villainous Eagles,Ucame Ofne,MFFW,36290000
912,B. Waon,B,Weak Blimps,Badad,DF,22930000
913,O. Naderi,B,Weak Blimps,Badad,DF,12220000
914,E. Odeke,B,Weak Blimps,Coastpa Barleslands,DF,19250000
915,Q. bin Abd Rahman,B,Weak Blimps,Dosqaly,DF,14320000
916,U. Shahar,B,Weak Blimps,Dosqaly,DF,10470000
917,Z. Akoth,B,Weak Blimps,Dosqaly,DF,19760000
918,Z. Nakiganda,B,Weak Blimps,Dosqaly,DF,4830000
919,P. Tumwine,B,Weak Blimps,Lefghau,DF,11140000
920,E. Kova?i?,B,Weak Blimps,Mico,DF,7560000
921,L. Das,B,Weak Blimps,Central Diasongo,DFFW,27880000
922,V. Koller,B,Weak Blimps,Coastpa Barleslands,DFFW,28220000
923,B. Kayondo,B,Weak Blimps,Lefghau,DFMF,21420000
924,T. Chua,B,Weak Blimps,Dosqaly,FW,25880000
925,P. Khoh,B,Weak Blimps,Mico,FW,28360000
926,B. Nyamadzawo,B,Weak Blimps,Dosqaly,FWDF,24010000
927,F. Fournier,B,Weak Blimps,Pierrema,FWDF,35800000
928,X. Lim,B,Weak Blimps,Tabhu Striary,FWDF,19970000
929,Y. bin Abu Bakar,B,Weak Blimps,Central Namemo Laand,FWMF,17130000
930,J. Nakayama,B,Weak Blimps,Dosqaly,FWMF,34750000
931,I. Korugyendo,B,Weak Blimps,Dosqaly,GK,22710000
932,C. V?tols,B,Weak Blimps,Imaar Vircoand,GK,13020000
933,G. Kaweesa,B,Weak Blimps,Central Namemo Laand,MF,14760000
934,B. Mohamed,B,Weak Blimps,Dosqaly,MF,10350000
935,B. Nalugwa,B,Weak Blimps,Dosqaly,MF,20180000
936,I. Irumba,B,Weak Blimps,Dosqaly,MF,9230000
937,N. Maeda,B,Weak Blimps,Dosqaly,MF,30640000
938,Q. Loeng,B,Weak Blimps,Dosqaly,MF,33070000
939,J. Khosravi,B,Weak Blimps,Dosqaly,MFFW,19740000
940,P. Li,B,Weak Blimps,Dosqaly,MFFW,23320000
941,G. Mar,B,Weak Blimps,Pierrema,MFFW,17930000
942,O. Ssenabulya,B,Weak Blimps,Pierrema,MFFW,34970000
943,F. Aminu,B,Wet Monarchs,Dosqaly,DF,9320000
944,J. Wojciechowski,B,Wet Monarchs,Dosqaly,DF,23650000
945,L. Akech,B,Wet Monarchs,Dosqaly,DF,22140000
946,L. bin Osman,B,Wet Monarchs,Dosqaly,DF,21710000
947,Q. Becker,B,Wet Monarchs,Dosqaly,DF,17900000
948,X. Kyei,B,Wet Monarchs,Dosqaly,DF,19690000
949,I. Matsinhe,B,Wet Monarchs,Dosqaly,DFFW,1250000
950,P. Tse,B,Wet Monarchs,Biarizea,FW,10060000
951,L. Lukwago,B,Wet Monarchs,Coastpa Barleslands,FW,31710000
952,L. Chandia,B,Wet Monarchs,Dosqaly,FW,25530000
953,Y. Seidel,B,Wet Monarchs,Dosqaly,FW,19620000
954,A. Mwesige,B,Wet Monarchs,Eastern Niasland,FW,23770000
955,Y. Jokinen,B,Wet Monarchs,Dosqaly,FWDF,28420000
956,M. Maimon,B,Wet Monarchs,Dosqaly,FWMF,25660000
957,Z. Wati,B,Wet Monarchs,Dosqaly,FWMF,17660000
958,A. Serrano,B,Wet Monarchs,Pierrema,FWMF,20910000
959,C. Domínguez,B,Wet Monarchs,Southern Viout Aman,FWMF,26430000
960,W. Okumu,B,Wet Monarchs,Unicorporated Tiagascar,FWMF,23160000
961,J. Mercier,B,Wet Monarchs,Dosqaly,GK,14590000
962,L. Ssenyonjo,B,Wet Monarchs,Dosqaly,GK,17710000
963,Y. Yanti,B,Wet Monarchs,Coastpa Barleslands,MF,25740000
964,C. Rathod,B,Wet Monarchs,Dosqaly,MF,16880000
965,J. Nakamya,B,Wet Monarchs,Dosqaly,MF,12050000
966,L. Kova?,B,Wet Monarchs,Dosqaly,MF,24100000
967,V. Krisensen,B,Wet Monarchs,Dosqaly,MF,20120000
968,X. Mhango,B,Wet Monarchs,Dosqaly,MF,6380000
969,X. Tu,B,Wet Monarchs,Rarita,MF,17510000
970,B. Ndlovu,B,Wet Monarchs,Dosqaly,MFFW,29760000
971,M. Iwasaki,C,Awkward Trailblazers,Esia,DF,13300000
972,S. Busch,C,Awkward Trailblazers,Galamily,DF,15940000
973,P. Konadu,C,Awkward Trailblazers,Giumle Lizeibon,DF,18100000
974,D. Okech,C,Awkward Trailblazers,Leoneku Guidisia,DF,19530000
975,P. Muianga,C,Awkward Trailblazers,Quewenia,DF,26520000
976,S. Chemutai,C,Awkward Trailblazers,Rosvi,DF,15440000
977,Q. Busobozi,C,Awkward Trailblazers,Varijitri Isles,DF,22490000
978,X. Ahmad,C,Awkward Trailblazers,Xikong,DF,14890000
979,P. Ssempijja,C,Awkward Trailblazers,Esia,DFMF,11730000
980,S. Magezi,C,Awkward Trailblazers,Esia,DFMF,9470000
981,B. Hadži?,C,Awkward Trailblazers,Esia,FW,21940000
982,F. Zziwa,C,Awkward Trailblazers,Esia,FW,14850000
983,O. Pellegrini,C,Awkward Trailblazers,Esia,FW,26110000
984,G. Chakanyuka,C,Awkward Trailblazers,Loco Phirema,FW,33760000
985,R. Mbeiza,C,Awkward Trailblazers,Slandsganiamayotteque,FW,21930000
986,B. Ionescu,C,Awkward Trailblazers,Esia,FWMF,5630000
987,F. Kigongo,C,Awkward Trailblazers,Esia,FWMF,18390000
988,K. Ozols,C,Awkward Trailblazers,Esia,FWMF,32390000
989,X. Han,C,Awkward Trailblazers,Esia,FWMF,27230000
990,C. Niwagaba,C,Awkward Trailblazers,Former Maneau,FWMF,24600000
991,H. Manyika,C,Awkward Trailblazers,Lylimi,FWMF,28250000
992,G. Prasetyo,C,Awkward Trailblazers,Galamily,GK,20780000
993,L. Bbosa,C,Awkward Trailblazers,Ingre,GK,8680000
994,A. Ashaba,C,Awkward Trailblazers,Byasier Pujan,MF,29880000
995,H. Gimbo,C,Awkward Trailblazers,Esia,MF,12810000
996,Z. Sng,C,Awkward Trailblazers,Esia,MF,19460000
997,L. Han,C,Awkward Trailblazers,Varijitri Isles,MF,15740000
998,E. Gupta,C,Awkward Trailblazers,Esia,MFDF,21220000
999,D. Isabirye,C,Awkward Trailblazers,Esia,MFFW,24270000
1000,R. Nimusiima,C,Awkward Trailblazers,Giumle Lizeibon,MFFW,16790000
1001,R. Dahl,C,Blue Jaguars,Byasier Pujan,DF,7000000
1002,S. Magezi,C,Blue Jaguars,Esia,DF,20350000
1003,W. binti Ishak,C,Blue Jaguars,Esia,DF,29600000
1004,F. Ashaba,C,Blue Jaguars,Giumle Lizeibon,DF,25680000
1005,M. Birabwa,C,Blue Jaguars,Ingre,DF,16100000
1006,J. Anguko,C,Blue Jaguars,Quewenia,DF,27180000
1007,Q. Ogwang,C,Blue Jaguars,Redohrainbri,DF,14490000
1008,S. Oduro,C,Blue Jaguars,Republic of Denand Landsa,DF,17730000
1009,A. Grgi?,C,Blue Jaguars,Unicorporated Tiagascar,DF,14790000
1010,S. Armah,C,Blue Jaguars,Mico,DFFW,21100000
1011,Z. Mugeni,C,Blue Jaguars,Galamily,DFMF,21580000
1012,H. Engel,C,Blue Jaguars,Byasier Pujan,FW,27530000
1013,N. Khalil,C,Blue Jaguars,Dastatesne,FW,29650000
1014,K. Ozols,C,Blue Jaguars,Esia,FW,10410000
1015,F. Ankrah,C,Blue Jaguars,Esia,FWMF,33260000
1016,Y. Marlina,C,Blue Jaguars,Isle of Lababwe,FWMF,36810000
1017,Z. Davies,C,Blue Jaguars,Manlisgamncent,FWMF,26390000
1018,E. Bah,C,Blue Jaguars,Mico,FWMF,29060000
1019,I. Tukundane,C,Blue Jaguars,Pierrema,FWMF,32230000
1020,V. Ikeda,C,Blue Jaguars,Southern Viout Aman,FWMF,19690000
1021,A. Mor,C,Blue Jaguars,Esia,GK,20050000
1022,H. Nakimera,C,Blue Jaguars,Esia,GK,10810000
1023,A. Mugwagwa,C,Blue Jaguars,Dastatesne,MF,15300000
1024,Z. Kasibante,C,Blue Jaguars,Esia,MF,28500000
1025,F. Nalule,C,Blue Jaguars,Lefghau,MF,33660000
1026,X. Aminah,C,Blue Jaguars,Reugha,MF,13480000
1027,D. Mortenson,C,Blue Jaguars,Sobianitedrucy,MF,4980000
1028,D. Hsu,C,Blue Jaguars,Esia,MFDF,24760000
1029,Q. Roche,C,Blue Jaguars,Giumle Lizeibon,MFDF,21330000
1030,O. Kantono,C,Blue Jaguars,Esia,MFFW,20530000
1031,M. Omony,C,Blue Jaguars,Giumle Lizeibon,MFFW,28200000
1032,I. Nalubwama,C,Fiery Governors,Byasier Pujan,DF,18290000
1033,R. Sari,C,Fiery Governors,Byasier Pujan,DF,14910000
1034,B. Polák,C,Fiery Governors,Dosqaly,DF,20870000
1035,M. Watson,C,Fiery Governors,Dosqaly,DF,18100000
1036,L. Khachatryan,C,Fiery Governors,Esia,DF,17850000
1037,Z. Frank,C,Fiery Governors,Esia,DF,21140000
1038,X. Mulder,C,Fiery Governors,Giumle Lizeibon,DF,18990000
1039,L. Arai,C,Fiery Governors,Nganion,DF,17220000
1040,I. Khalili,C,Fiery Governors,Esia,DFMF,13300000
1041,D. Morales,C,Fiery Governors,Dosqaly,FW,19740000
1042,Q. Tshia,C,Fiery Governors,Esia,FW,28010000
1043,I. Peeters,C,Fiery Governors,Giumle Lizeibon,FW,25680000
1044,F. Lemaire,C,Fiery Governors,Landli Blicporlip,FW,5690000
1045,X. Hofer,C,Fiery Governors,New Uwi,FW,23050000
1046,S. Nakabugo,C,Fiery Governors,Republic of Denand Landsa,FW,23970000
1047,A. Ngabirano,C,Fiery Governors,Xikong,FWMF,28830000
1048,E. Kyomukama,C,Fiery Governors,Esia,GK,10040000
1049,L. Nalukenge,C,Fiery Governors,Esia,GK,11250000
1050,M. Nakaggwa,C,Fiery Governors,Byasier Pujan,MF,19790000
1051,B. Atiku,C,Fiery Governors,Cabral Retrea,MF,21880000
1052,J. Andersen,C,Fiery Governors,Central Namemo Laand,MF,29980000
1053,A. Omara,C,Fiery Governors,Esia,MF,29440000
1054,K. Sah,C,Fiery Governors,Liacra,MF,16710000
1055,V. Athieno,C,Fiery Governors,Quewenia,MFDF,15910000
1056,Y. Jain,C,Fiery Governors,Esia,MFFW,23120000
1057,L. Kovalenko,C,Horrible Flames,Byasier Pujan,DF,14080000
1058,F. Mugide,C,Horrible Flames,Esia,DF,23390000
1059,K. Nyakudya,C,Horrible Flames,Esia,DF,15000000
1060,K. Ohayon,C,Horrible Flames,Esia,DF,8530000
1061,Y. Takeuchi,C,Horrible Flames,Giumle Lizeibon,DF,15550000
1062,Z. Donkor,C,Horrible Flames,Ingre,DF,13960000
1063,E. Pour,C,Horrible Flames,Lefghau,DF,13530000
1064,P. Ategeka,C,Horrible Flames,Saintswacroa,DF,23310000
1065,C. Rodríguez,C,Horrible Flames,Esia,DFMF,27380000
1066,U. Musa,C,Horrible Flames,Esia,FW,29380000
1067,I. Nagadya,C,Horrible Flames,Imaar Vircoand,FW,35540000
1068,J. Adam,C,Horrible Flames,Esia,FWDF,33570000
1069,A. Namubiru,C,Horrible Flames,Dosqaly,FWMF,29270000
1070,L. Ndoro,C,Horrible Flames,Esia,FWMF,13540000
1071,W. Ainomugisha,C,Horrible Flames,Thaijagypt,FWMF,29870000
1072,M. Krli?evi?,C,Horrible Flames,Leoneku Guidisia,GK,10800000
1073,K. Ntale,C,Horrible Flames,Esia,MF,31600000
1074,L. Abbasi,C,Horrible Flames,Giumle Lizeibon,MF,27140000
1075,O. Ortega,C,Horrible Flames,Imaar Vircoand,MF,26060000
1076,E. Mtetwa,C,Horrible Flames,Leoneku Guidisia,MF,8630000
1077,Y. Thin,C,Horrible Flames,Northern Namemo Laand,MF,15360000
1078,D. Safitri,C,Horrible Flames,Esia,MFDF,29570000
1079,H. Alobo,C,Horrible Flames,Esia,MFFW,28600000
1080,M. Nyirongo,C,Horrible Flames,Lefghau,MFFW,32520000
1081,A. Dickson,C,Little Lollipops,Esia,DF,22460000
1082,C. Denis,C,Little Lollipops,Esia,DF,22730000
1083,H. Morgan,C,Little Lollipops,Esia,DF,19480000
1084,E. Nabaasa,C,Little Lollipops,Giumle Lizeibon,DF,19250000
1085,C. Msukwa,C,Little Lollipops,Pierrema,DF,39070000
1086,H. Arthur,C,Little Lollipops,Quewenia,DF,9870000
1087,P. Naiga,C,Little Lollipops,Xikong,DF,23860000
1088,K. Eyotaru,C,Little Lollipops,Dosqaly,FW,32020000
1089,U. Nhantumbo,C,Little Lollipops,Dosqaly,FW,36260000
1090,U. Ojiambo,C,Little Lollipops,Esia,FW,11300000
1091,M. Li,C,Little Lollipops,Iverde,FW,27190000
1092,E. Tumuhimbise,C,Little Lollipops,Esia,FWMF,40640000
1093,M. Mathieu,C,Little Lollipops,Quewenia,FWMF,38790000
1094,R. Yiga,C,Little Lollipops,Quewenia,GK,24030000
1095,P. Kondowe,C,Little Lollipops,Dosqaly,MF,3310000
1096,A. Mumpande,C,Little Lollipops,Esia,MF,15320000
1097,M. Chan,C,Little Lollipops,Esia,MF,30010000
1098,M. Yanti,C,Little Lollipops,Ledian,MF,21590000
1099,N. Sason,C,Little Lollipops,Lefghau,MF,34040000
1100,A. Afful,C,Little Lollipops,People's Land of Maneau,MF,1580000
1101,A. Malkah,C,Little Lollipops,Esia,MFDF,20290000
1102,O. Obeng,C,Little Lollipops,Quewenia,MFDF,23110000
1103,Z. Nyiramahoro,C,Little Lollipops,Slandsganiamayotteque,MFDF,8430000
1104,C. Khalil,C,Little Lollipops,Esia,MFFW,28180000
1105,N. Nalule,C,Little Lollipops,Esia,MFFW,35570000
1106,G. Wahab,C,Marvelous Anchors,Dosqaly,DF,18810000
1107,E. Maluwa,C,Marvelous Anchors,Esia,DF,18150000
1108,J. Nakyanzi,C,Marvelous Anchors,Esia,DF,15310000
1109,N. Ofosu,C,Marvelous Anchors,Esia,DF,16330000
1110,X. Mkandawire,C,Marvelous Anchors,Esia,DF,14600000
1111,Z. bin Zakaria,C,Marvelous Anchors,Esia,DF,22330000
1112,N. Barukh,C,Marvelous Anchors,Giumle Lizeibon,DF,19930000
1113,K. Okoro,C,Marvelous Anchors,Esia,DFMF,18300000
1114,Z. Quek Kwik,C,Marvelous Anchors,Esia,DFMF,23540000
1115,F. Kanyago,C,Marvelous Anchors,Esia,FWMF,25500000
1116,N. Nwachukwu,C,Marvelous Anchors,Esia,FWMF,22350000
1117,P. Ma,C,Marvelous Anchors,Esia,FWMF,33250000
1118,L. Namuyanja,C,Marvelous Anchors,Byasier Pujan,GK,17690000
1119,C. Opira,C,Marvelous Anchors,Esia,GK,17300000
1120,E. Kaddu,C,Marvelous Anchors,Esia,GK,15500000
1121,E. Oh,C,Marvelous Anchors,Esia,MF,7700000
1122,G. Moulin,C,Marvelous Anchors,Esia,MF,24220000
1123,N. Tugumisirize,C,Marvelous Anchors,Esia,MF,12960000
1124,X. Guerrero,C,Marvelous Anchors,Esia,MF,25260000
1125,G. Poulsen,C,Marvelous Anchors,Moaithe,MF,21420000
1126,K. Opiyo,C,Marvelous Anchors,Esia,MFDF,15560000
1127,J. Schmitz,C,Marvelous Anchors,Central Republic of Boekrainego,MFFW,18730000
1128,Q. Alhassan,C,Marvelous Anchors,Esia,MFFW,13360000
1129,L. Wasswa,C,Marvelous Anchors,Landli Blicporlip,MFFW,24420000
1130,G. Acheampong,C,Marvelous Anchors,New Uwi,MFFW,25110000
1131,D. Mortenson,C,Marvelous Anchors,Sobianitedrucy,MFFW,27130000
1132,Q. Tushabe,C,Mean Trolls,Byasier Pujan,DF,14000000
1133,D. Domingos,C,Mean Trolls,Esia,DF,13570000
1134,K. Takada,C,Mean Trolls,Esia,DF,25170000
1135,Q. Fathi,C,Mean Trolls,Esia,DF,24080000
1136,C. Ndiweni,C,Mean Trolls,Galamily,DF,9490000
1137,G. Nansamba,C,Mean Trolls,Manlisgamncent,DF,7780000
1138,I. Sinani,C,Mean Trolls,Mico,DF,15810000
1139,A. Fujihara,C,Mean Trolls,Quewenia,DF,17420000
1140,K. Yap,C,Mean Trolls,Giumle Lizeibon,DFMF,9930000
1141,P. Acan,C,Mean Trolls,Lefghau,DFMF,20760000
1142,N. Nowak,C,Mean Trolls,Cuandbo,FW,29930000
1143,R. Acheampong,C,Mean Trolls,Esia,FW,29670000
1144,H. Nuraeni,C,Mean Trolls,Republic of Denand Landsa,FW,20960000
1145,B. Alali,C,Mean Trolls,Esia,FWMF,31480000
1146,J. Wibowo,C,Mean Trolls,Esia,FWMF,25730000
1147,A. Lekuru,C,Mean Trolls,Leoneku Guidisia,FWMF,8880000
1148,G. Odoch,C,Mean Trolls,Quewenia,FWMF,23020000
1149,A. Ortega,C,Mean Trolls,Zamlie Niabangthe,FWMF,29540000
1150,B. Fernandez,C,Mean Trolls,Esia,GK,8620000
1151,N. Namirembe,C,Mean Trolls,Galamily,GK,10360000
1152,B. Onzima,C,Mean Trolls,Esia,MF,17390000
1153,Q. Maphosa,C,Mean Trolls,Esia,MF,24550000
1154,U. He,C,Mean Trolls,Galamily,MF,11610000
1155,B. Zee,C,Mean Trolls,Nathuacamana,MF,20360000
1156,Q. Okurut,C,Mean Trolls,People's Land of Maneau,MF,9960000
1157,U. Colin,C,Mean Trolls,Esia,MFFW,27450000
1158,V. Supriadi,C,Mean Trolls,Esia,MFFW,26690000
1159,Z. Matsui,C,Mean Trolls,Giumle Lizeibon,MFFW,16710000
1160,K. Molina,C,Punctual Archers,Esia,DF,20050000
1161,M. Odong,C,Punctual Archers,Esia,DF,27010000
1162,Q. Zimba,C,Punctual Archers,Esia,DF,16760000
1163,W. Montanari,C,Punctual Archers,Esia,DF,12010000
1164,X. K?avi?š,C,Punctual Archers,Esia,DF,19380000
