,Player Name,League,Squad,Country,Position,Annualized Salary
796,o.burgos,B,Supreme Janes,Dosqaly,GK,20260000
797,e.liepis,B,Supreme Janes,Rosvi,GK,7270000
798,g.albrecht,B,Supreme Janes,Dosqaly,MF,17020000
799,p.lo,B,Supreme Janes,Dosqaly,MF,23840000
800,q.ruzvidzo,B,Supreme Janes,Dosqaly,MF,13320000
801,b.apio,B,Supreme Janes,Pierrema,MF,31480000
802,l.mirzaei,B,Supreme Janes,Biarizea,MFFW,26720000
803,e.fujiwara,B,Supreme Janes,Former Maneau,MFFW,23470000
804,h.romero,B,Swift Rustlers,Coastpa Barleslands,DF,21730000
805,a.schmidt,B,Swift Rustlers,Dosqaly,DF,32300000
806,d.tweheyo,B,Swift Rustlers,Dosqaly,DF,16380000
807,y.meyer,B,Swift Rustlers,Nkasland Cronestan,DF,8640000
808,o.bosnjak,B,Swift Rustlers,Northern Namemo Laand,DF,23610000
809,n.gumbo,B,Swift Rustlers,People's Land of Maneau,DF,18070000
810,o.ninsiima,B,Swift Rustlers,Greri Landmoslands,DFFW,29500000
811,s.jalali,B,Swift Rustlers,Esia,DFMF,25870000
812,l.fung,B,Swift Rustlers,Greri Landmoslands,DFMF,27410000
813,l.chifamba,B,Swift Rustlers,Lefghau,DFMF,11270000
814,q.mukasa,B,Swift Rustlers,Buhegeor,FW,16460000
815,e.nankunda,B,Swift Rustlers,Dosqaly,FW,21880000
816,f.mapfumo,B,Swift Rustlers,Dosqaly,FW,9320000
817,l.castro,B,Swift Rustlers,Dosqaly,FW,27870000
818,m.mubangizi,B,Swift Rustlers,Greri Landmoslands,FW,20340000
819,h.mubaiwa,B,Swift Rustlers,Rarita,FW,34860000
820,v.smits,B,Swift Rustlers,Coastpa Barleslands,FWMF,24900000
821,f.monday,B,Swift Rustlers,Pahon,FWMF,23420000
822,z.pinto,B,Swift Rustlers,Republic of Denand Landsa,FWMF,20590000
823,q.permana,B,Swift Rustlers,Dosqaly,GK,8090000
824,c.langa,B,Swift Rustlers,Dosqaly,MF,18860000
825,f.perrin,B,Swift Rustlers,Dosqaly,MF,15990000
826,i.brown,B,Swift Rustlers,Dosqaly,MF,24440000
827,l.prasad,B,Swift Rustlers,Eastern Sleboube,MF,25500000
828,d.kemigisa,B,Swift Rustlers,Greri Landmoslands,MF,19160000
829,y.molnar,B,Swift Rustlers,Nganion,MF,16860000
830,v.nakibuule,B,Swift Rustlers,Reugha,MF,6280000
831,s.antwi,B,Swift Rustlers,Lefghau,MFFW,24690000
832,c.danquah,B,Unaccountable Foxes,Byasier Pujan,DF,28450000
833,b.nandudu,B,Unaccountable Foxes,Dosqaly,DF,10220000
834,h.chandiru,B,Unaccountable Foxes,Dosqaly,DF,5740000
835,j.delemovi,B,Unaccountable Foxes,Dosqaly,DF,17310000
836,b.chided,B,Unaccountable Foxes,Lefghau,DF,16890000
837,d.byogero,B,Unaccountable Foxes,Lefghau,DF,19960000
838,u.arthur,B,Unaccountable Foxes,Lefghau,DF,15130000
839,e.nakayiza,B,Unaccountable Foxes,Mico,DF,15620000
840,q.vuji,B,Unaccountable Foxes,Reugha,DF,21970000
841,h.nyombi,B,Unaccountable Foxes,Southern Ristan,DF,14270000
842,f.got,B,Unaccountable Foxes,Central Namemo Laand,FW,34450000
843,k.bintiali,B,Unaccountable Foxes,Dosqaly,FW,1860000
844,u.iskandar,B,Unaccountable Foxes,Dosqaly,FW,26730000
845,j.rinaldi,B,Unaccountable Foxes,Central Diasongo,FWDF,27820000
846,y.manjate,B,Unaccountable Foxes,Byasier Pujan,FWMF,26790000
847,e.desantis,B,Unaccountable Foxes,Dosqaly,FWMF,19830000
848,k.aliyu,B,Unaccountable Foxes,Saintswacroa,FWMF,34000000
849,o.noor,B,Unaccountable Foxes,Cabral Retrea,GK,29620000
850,f.carbone,B,Unaccountable Foxes,Greri Landmoslands,GK,14090000
851,l.mponda,B,Unaccountable Foxes,Dosqaly,MF,12130000
852,m.mugeni,B,Unaccountable Foxes,Dosqaly,MF,29390000
853,b.akullu,B,Unaccountable Foxes,Lefghau,MF,33420000
854,i.oryema,B,Unaccountable Foxes,Lefghau,MF,21200000
855,x.mendez,B,Unaccountable Foxes,Lefghau,MF,25330000
856,e.konig,B,Unaccountable Foxes,Dosqaly,MFFW,21120000
857,m.azulay,B,Unaccountable Foxes,Dosqaly,MFFW,25950000
858,t.kuok,B,Unaccountable Foxes,Dosqaly,MFFW,26180000
859,y.peter,B,Unethical Comets,Central Namemo Laand,DF,8410000
860,b.nassozi,B,Unethical Comets,Dosqaly,DF,12910000
861,b.pandit,B,Unethical Comets,Dosqaly,DF,2480000
862,k.cohen,B,Unethical Comets,Dosqaly,DF,13240000
863,r.dube,B,Unethical Comets,Dosqaly,DF,14430000
864,d.nangiro,B,Unethical Comets,Greri Landmoslands,DF,25300000
865,l.popa,B,Unethical Comets,Janmico,DF,21440000
866,l.kalnis,B,Unethical Comets,Lefghau,DF,20000000
867,h.afriyie,B,Unethical Comets,Dosqaly,DFMF,28170000
868,z.ebner,B,Unethical Comets,Dosqaly,DFMF,11600000
869,m.mizrahi,B,Unethical Comets,Rosvi,DFMF,15430000
870,d.masuku,B,Unethical Comets,Dosqaly,FW,26820000
871,f.nyandoro,B,Unethical Comets,Dosqaly,FW,4690000
872,c.abaho,B,Unethical Comets,Pierrema,FW,36680000
873,g.parisi,B,Unethical Comets,Rosvi,FW,21840000
874,a.alotaibi,B,Unethical Comets,Coastpa Barleslands,FWMF,34810000
875,l.dahl,B,Unethical Comets,Dosqaly,GK,12430000
876,a.wati,B,Unethical Comets,Greri Landmoslands,GK,14690000
877,f.krklis,B,Unethical Comets,Imaar Vircoand,GK,26350000
878,g.ampofo,B,Unethical Comets,Buhegeor,MF,14240000
879,g.heydari,B,Unethical Comets,Dosqaly,MF,20070000
880,i.namutosi,B,Unethical Comets,Dosqaly,MF,12440000
881,j.opolot,B,Unethical Comets,Dosqaly,MF,17530000
882,j.papp,B,Unethical Comets,Dosqaly,MF,4190000
883,x.kamble,B,Unethical Comets,Dosqaly,MF,29940000
884,j.mutyaba,B,Unethical Comets,Dosqaly,MFDF,12090000
885,e.rashidi,B,Unethical Comets,Landli Blicporlip,MFFW,34040000
886,h.isa,B,Villainous Eagles,Central Diasongo,DF,10600000
887,k.weiss,B,Villainous Eagles,Central Diasongo,DF,11160000
888,y.bano,B,Villainous Eagles,Central Diasongo,DF,18260000
889,t.maganga,B,Villainous Eagles,Coastpa Barleslands,DF,9080000
890,m.lehmann,B,Villainous Eagles,Dosqaly,DF,10700000
891,m.okori,B,Villainous Eagles,Dosqaly,DF,9570000
892,s.parisi,B,Villainous Eagles,Dosqaly,DF,14370000
893,u.heilig,B,Villainous Eagles,Dosqaly,DF,11640000
894,u.binsalleh,B,Villainous Eagles,Unicorporated Tiagascar,DF,23710000
895,e.kinoshita,B,Villainous Eagles,Biarizea,FW,30040000
896,e.ajwang,B,Villainous Eagles,Central Namemo Laand,FW,31770000
897,j.natukunda,B,Villainous Eagles,Dosqaly,FW,25690000
898,a.munda,B,Villainous Eagles,Dosqaly,GK,11500000
899,m.mertens,B,Villainous Eagles,Pahon,GK,27570000
900,j.nakamya,B,Villainous Eagles,Dosqaly,MF,23610000
901,m.ojo,B,Villainous Eagles,Dosqaly,MF,21140000
902,n.kigongo,B,Villainous Eagles,Dosqaly,MF,27160000
903,p.nieminen,B,Villainous Eagles,Dosqaly,MF,22560000
904,p.oravec,B,Villainous Eagles,Dosqaly,MF,20660000
905,t.kuok,B,Villainous Eagles,Dosqaly,MF,34880000
906,t.parn,B,Villainous Eagles,Dosqaly,MF,9500000
907,d.businge,B,Villainous Eagles,Greri Landmoslands,MF,33950000
908,y.kat,B,Villainous Eagles,Dosqaly,MFDF,14520000
909,z.ogawa,B,Villainous Eagles,Coastpa Barleslands,MFFW,9720000
910,q.yamazaki,B,Villainous Eagles,Pierrema,MFFW,30960000
911,o.musiimenta,B,Villainous Eagles,Ucame Ofne,MFFW,36290000
912,b.waon,B,Weak Blimps,Badad,DF,22930000
913,o.naderi,B,Weak Blimps,Badad,DF,12220000
914,e.odeke,B,Weak Blimps,Coastpa Barleslands,DF,19250000
915,q.binabdrahman,B,Weak Blimps,Dosqaly,DF,14320000
916,u.shahar,B,Weak Blimps,Dosqaly,DF,10470000
917,z.akoth,B,Weak Blimps,Dosqaly,DF,19760000
918,z.nakiganda,B,Weak Blimps,Dosqaly,DF,4830000
919,p.tumwine,B,Weak Blimps,Lefghau,DF,11140000
920,e.kovai,B,Weak Blimps,Mico,DF,7560000
921,l.das,B,Weak Blimps,Central Diasongo,DFFW,27880000
922,v.koller,B,Weak Blimps,Coastpa Barleslands,DFFW,28220000
923,b.kayondo,B,Weak Blimps,Lefghau,DFMF,21420000
924,t.chua,B,Weak Blimps,Dosqaly,FW,25880000
925,p.khoh,B,Weak Blimps,Mico,FW,28360000
926,b.nyamadzawo,B,Weak Blimps,Dosqaly,FWDF,24010000
927,f.fournier,B,Weak Blimps,Pierrema,FWDF,35800000
928,x.lim,B,Weak Blimps,Tabhu Striary,FWDF,19970000
929,y.binabubakar,B,Weak Blimps,Central Namemo Laand,FWMF,17130000
930,j.nakayama,B,Weak Blimps,Dosqaly,FWMF,34750000
931,i.korugyendo,B,Weak Blimps,Dosqaly,GK,22710000
932,c.vtols,B,Weak Blimps,Imaar Vircoand,GK,13020000
933,g.kaweesa,B,Weak Blimps,Central Namemo Laand,MF,14760000
934,b.mohamed,B,Weak Blimps,Dosqaly,MF,10350000
935,b.nalugwa,B,Weak Blimps,Dosqaly,MF,20180000
936,i.irumba,B,Weak Blimps,Dosqaly,MF,9230000
937,n.maeda,B,Weak Blimps,Dosqaly,MF,30640000
938,q.loeng,B,Weak Blimps,Dosqaly,MF,33070000
939,j.khosravi,B,Weak Blimps,Dosqaly,MFFW,19740000
940,p.li,B,Weak Blimps,Dosqaly,MFFW,23320000
941,g.mar,B,Weak Blimps,Pierrema,MFFW,17930000
942,o.ssenabulya,B,Weak Blimps,Pierrema,MFFW,34970000
943,f.aminu,B,Wet Monarchs,Dosqaly,DF,9320000
944,j.wojciechowski,B,Wet Monarchs,Dosqaly,DF,23650000
945,l.akech,B,Wet Monarchs,Dosqaly,DF,22140000
946,l.binosman,B,Wet Monarchs,Dosqaly,DF,21710000
947,q.becker,B,Wet Monarchs,Dosqaly,DF,17900000
948,x.kyei,B,Wet Monarchs,Dosqaly,DF,19690000
949,i.matsinhe,B,Wet Monarchs,Dosqaly,DFFW,1250000
950,p.tse,B,Wet Monarchs,Biarizea,FW,10060000
951,l.lukwago,B,Wet Monarchs,Coastpa Barleslands,FW,31710000
952,l.chandia,B,Wet Monarchs,Dosqaly,FW,25530000
953,y.seidel,B,Wet Monarchs,Dosqaly,FW,19620000
954,a.mwesige,B,Wet Monarchs,Eastern Niasland,FW,23770000
955,y.jokinen,B,Wet Monarchs,Dosqaly,FWDF,28420000
956,m.maimon,B,Wet Monarchs,Dosqaly,FWMF,25660000
957,z.wati,B,Wet Monarchs,Dosqaly,FWMF,17660000
958,a.serrano,B,Wet Monarchs,Pierrema,FWMF,20910000
959,c.dominguez,B,Wet Monarchs,Southern Viout Aman,FWMF,26430000
960,w.okumu,B,Wet Monarchs,Unicorporated Tiagascar,FWMF,23160000
961,j.mercier,B,Wet Monarchs,Dosqaly,GK,14590000
962,l.ssenyonjo,B,Wet Monarchs,Dosqaly,GK,17710000
963,y.yanti,B,Wet Monarchs,Coastpa Barleslands,MF,25740000
964,c.rathod,B,Wet Monarchs,Dosqaly,MF,16880000
965,j.nakamya,B,Wet Monarchs,Dosqaly,MF,12050000
966,l.kova,B,Wet Monarchs,Dosqaly,MF,24100000
967,v.krisensen,B,Wet Monarchs,Dosqaly,MF,20120000
968,x.mhango,B,Wet Monarchs,Dosqaly,MF,6380000
969,x.tu,B,Wet Monarchs,Rarita,MF,17510000
970,b.ndlovu,B,Wet Monarchs,Dosqaly,MFFW,29760000
971,m.iwasaki,C,Awkward Trailblazers,Esia,DF,13300000
972,s.busch,C,Awkward Trailblazers,Galamily,DF,15940000
973,p.konadu,C,Awkward Trailblazers,Giumle Lizeibon,DF,18100000
974,d.okech,C,Awkward Trailblazers,Leoneku Guidisia,DF,19530000
975,p.muianga,C,Awkward Trailblazers,Quewenia,DF,26520000
976,s.chemutai,C,Awkward Trailblazers,Rosvi,DF,15440000
977,q.busobozi,C,Awkward Trailblazers,Varijitri Isles,DF,22490000
978,x.ahmad,C,Awkward Trailblazers,Xikong,DF,14890000
979,p.ssempijja,C,Awkward Trailblazers,Esia,DFMF,11730000
980,s.magezi,C,Awkward Trailblazers,Esia,DFMF,9470000
981,b.hadzi,C,Awkward Trailblazers,Esia,FW,21940000
982,f.zziwa,C,Awkward Trailblazers,Esia,FW,14850000
983,o.pellegrini,C,Awkward Trailblazers,Esia,FW,26110000
984,g.chakanyuka,C,Awkward Trailblazers,Loco Phirema,FW,33760000
985,r.mbeiza,C,Awkward Trailblazers,Slandsganiamayotteque,FW,21930000
986,b.ionescu,C,Awkward Trailblazers,Esia,FWMF,5630000
987,f.kigongo,C,Awkward Trailblazers,Esia,FWMF,18390000
988,k.ozols,C,Awkward Trailblazers,Esia,FWMF,32390000
989,x.han,C,Awkward Trailblazers,Esia,FWMF,27230000
990,c.niwagaba,C,Awkward Trailblazers,Former Maneau,FWMF,24600000
991,h.manyika,C,Awkward Trailblazers,Lylimi,FWMF,28250000
992,g.prasetyo,C,Awkward Trailblazers,Galamily,GK,20780000
993,l.bbosa,C,Awkward Trailblazers,Ingre,GK,8680000
994,a.ashaba,C,Awkward Trailblazers,Byasier Pujan,MF,29880000
995,h.gimbo,C,Awkward Trailblazers,Esia,MF,12810000
996,z.sng,C,Awkward Trailblazers,Esia,MF,19460000
997,l.han,C,Awkward Trailblazers,Varijitri Isles,MF,15740000
998,e.gupta,C,Awkward Trailblazers,Esia,MFDF,21220000
999,d.isabirye,C,Awkward Trailblazers,Esia,MFFW,24270000
1000,r.nimusiima,C,Awkward Trailblazers,Giumle Lizeibon,MFFW,16790000
1001,r.dahl,C,Blue Jaguars,Byasier Pujan,DF,7000000
1002,s.magezi,C,Blue Jaguars,Esia,DF,20350000
1003,w.bintiishak,C,Blue Jaguars,Esia,DF,29600000
1004,f.ashaba,C,Blue Jaguars,Giumle Lizeibon,DF,25680000
1005,m.birabwa,C,Blue Jaguars,Ingre,DF,16100000
1006,j.anguko,C,Blue Jaguars,Quewenia,DF,27180000
1007,q.ogwang,C,Blue Jaguars,Redohrainbri,DF,14490000
1008,s.oduro,C,Blue Jaguars,Republic of Denand Landsa,DF,17730000
1009,a.grgi,C,Blue Jaguars,Unicorporated Tiagascar,DF,14790000
1010,s.armah,C,Blue Jaguars,Mico,DFFW,21100000
1011,z.mugeni,C,Blue Jaguars,Galamily,DFMF,21580000
1012,h.engel,C,Blue Jaguars,Byasier Pujan,FW,27530000
1013,n.khalil,C,Blue Jaguars,Dastatesne,FW,29650000
1014,k.ozols,C,Blue Jaguars,Esia,FW,10410000
1015,f.ankrah,C,Blue Jaguars,Esia,FWMF,33260000
1016,y.marlina,C,Blue Jaguars,Isle of Lababwe,FWMF,36810000
1017,z.davies,C,Blue Jaguars,Manlisgamncent,FWMF,26390000
1018,e.bah,C,Blue Jaguars,Mico,FWMF,29060000
1019,i.tukundane,C,Blue Jaguars,Pierrema,FWMF,32230000
1020,v.ikeda,C,Blue Jaguars,Southern Viout Aman,FWMF,19690000
1021,a.mor,C,Blue Jaguars,Esia,GK,20050000
1022,h.nakimera,C,Blue Jaguars,Esia,GK,10810000
1023,a.mugwagwa,C,Blue Jaguars,Dastatesne,MF,15300000
1024,z.kasibante,C,Blue Jaguars,Esia,MF,28500000
1025,f.nalule,C,Blue Jaguars,Lefghau,MF,33660000
1026,x.aminah,C,Blue Jaguars,Reugha,MF,13480000
1027,d.mortenson,C,Blue Jaguars,Sobianitedrucy,MF,4980000
1028,d.hsu,C,Blue Jaguars,Esia,MFDF,24760000
1029,q.roche,C,Blue Jaguars,Giumle Lizeibon,MFDF,21330000
1030,o.kantono,C,Blue Jaguars,Esia,MFFW,20530000
1031,m.omony,C,Blue Jaguars,Giumle Lizeibon,MFFW,28200000
1032,i.nalubwama,C,Fiery Governors,Byasier Pujan,DF,18290000
1033,r.sari,C,Fiery Governors,Byasier Pujan,DF,14910000
1034,b.polak,C,Fiery Governors,Dosqaly,DF,20870000
1035,m.watson,C,Fiery Governors,Dosqaly,DF,18100000
1036,l.khachatryan,C,Fiery Governors,Esia,DF,17850000
1037,z.frank,C,Fiery Governors,Esia,DF,21140000
1038,x.mulder,C,Fiery Governors,Giumle Lizeibon,DF,18990000
1039,l.arai,C,Fiery Governors,Nganion,DF,17220000
1040,i.khalili,C,Fiery Governors,Esia,DFMF,13300000
1041,d.morales,C,Fiery Governors,Dosqaly,FW,19740000
1042,q.tshia,C,Fiery Governors,Esia,FW,28010000
1043,i.peeters,C,Fiery Governors,Giumle Lizeibon,FW,25680000
1044,f.lemaire,C,Fiery Governors,Landli Blicporlip,FW,5690000
1045,x.hofer,C,Fiery Governors,New Uwi,FW,23050000
1046,s.nakabugo,C,Fiery Governors,Republic of Denand Landsa,FW,23970000
1047,a.ngabirano,C,Fiery Governors,Xikong,FWMF,28830000
1048,e.kyomukama,C,Fiery Governors,Esia,GK,10040000
1049,l.nalukenge,C,Fiery Governors,Esia,GK,11250000
1050,m.nakaggwa,C,Fiery Governors,Byasier Pujan,MF,19790000
1051,b.atiku,C,Fiery Governors,Cabral Retrea,MF,21880000
1052,j.andersen,C,Fiery Governors,Central Namemo Laand,MF,29980000
1053,a.omara,C,Fiery Governors,Esia,MF,29440000
1054,k.sah,C,Fiery Governors,Liacra,MF,16710000
1055,v.athieno,C,Fiery Governors,Quewenia,MFDF,15910000
1056,y.jain,C,Fiery Governors,Esia,MFFW,23120000
1057,l.kovalenko,C,Horrible Flames,Byasier Pujan,DF,14080000
1058,f.mugide,C,Horrible Flames,Esia,DF,23390000
1059,k.nyakudya,C,Horrible Flames,Esia,DF,15000000
1060,k.ohayon,C,Horrible Flames,Esia,DF,8530000
1061,y.takeuchi,C,Horrible Flames,Giumle Lizeibon,DF,15550000
1062,z.donkor,C,Horrible Flames,Ingre,DF,13960000
1063,e.pour,C,Horrible Flames,Lefghau,DF,13530000
1064,p.ategeka,C,Horrible Flames,Saintswacroa,DF,23310000
1065,c.rodriguez,C,Horrible Flames,Esia,DFMF,27380000
1066,u.musa,C,Horrible Flames,Esia,FW,29380000
1067,i.nagadya,C,Horrible Flames,Imaar Vircoand,FW,35540000
1068,j.adam,C,Horrible Flames,Esia,FWDF,33570000
1069,a.namubiru,C,Horrible Flames,Dosqaly,FWMF,29270000
1070,l.ndoro,C,Horrible Flames,Esia,FWMF,13540000
1071,w.ainomugisha,C,Horrible Flames,Thaijagypt,FWMF,29870000
1072,m.krlievi,C,Horrible Flames,Leoneku Guidisia,GK,10800000
1073,k.ntale,C,Horrible Flames,Esia,MF,31600000
1074,l.abbasi,C,Horrible Flames,Giumle Lizeibon,MF,27140000
1075,o.ortega,C,Horrible Flames,Imaar Vircoand,MF,26060000
1076,e.mtetwa,C,Horrible Flames,Leoneku Guidisia,MF,8630000
1077,y.thin,C,Horrible Flames,Northern Namemo Laand,MF,15360000
1078,d.safitri,C,Horrible Flames,Esia,MFDF,29570000
1079,h.alobo,C,Horrible Flames,Esia,MFFW,28600000
1080,m.nyirongo,C,Horrible Flames,Lefghau,MFFW,32520000
1081,a.dickson,C,Little Lollipops,Esia,DF,22460000
1082,c.denis,C,Little Lollipops,Esia,DF,22730000
1083,h.morgan,C,Little Lollipops,Esia,DF,19480000
1084,e.nabaasa,C,Little Lollipops,Giumle Lizeibon,DF,19250000
1085,c.msukwa,C,Little Lollipops,Pierrema,DF,39070000
1086,h.arthur,C,Little Lollipops,Quewenia,DF,9870000
1087,p.naiga,C,Little Lollipops,Xikong,DF,23860000
1088,k.eyotaru,C,Little Lollipops,Dosqaly,FW,32020000
1089,u.nhantumbo,C,Little Lollipops,Dosqaly,FW,36260000
1090,u.ojiambo,C,Little Lollipops,Esia,FW,11300000
1091,m.li,C,Little Lollipops,Iverde,FW,27190000
1092,e.tumuhimbise,C,Little Lollipops,Esia,FWMF,40640000
1093,m.mathieu,C,Little Lollipops,Quewenia,FWMF,38790000
1094,r.yiga,C,Little Lollipops,Quewenia,GK,24030000
1095,p.kondowe,C,Little Lollipops,Dosqaly,MF,3310000
1096,a.mumpande,C,Little Lollipops,Esia,MF,15320000
1097,m.chan,C,Little Lollipops,Esia,MF,30010000
1098,m.yanti,C,Little Lollipops,Ledian,MF,21590000
1099,n.sason,C,Little Lollipops,Lefghau,MF,34040000
1100,a.afful,C,Little Lollipops,People's Land of Maneau,MF,1580000
1101,a.malkah,C,Little Lollipops,Esia,MFDF,20290000
1102,o.obeng,C,Little Lollipops,Quewenia,MFDF,23110000
1103,z.nyiramahoro,C,Little Lollipops,Slandsganiamayotteque,MFDF,8430000
1104,c.khalil,C,Little Lollipops,Esia,MFFW,28180000
1105,n.nalule,C,Little Lollipops,Esia,MFFW,35570000
1106,g.wahab,C,Marvelous Anchors,Dosqaly,DF,18810000
1107,e.maluwa,C,Marvelous Anchors,Esia,DF,18150000
1108,j.nakyanzi,C,Marvelous Anchors,Esia,DF,15310000
1109,n.ofosu,C,Marvelous Anchors,Esia,DF,16330000
1110,x.mkandawire,C,Marvelous Anchors,Esia,DF,14600000
1111,z.binzakaria,C,Marvelous Anchors,Esia,DF,22330000
1112,n.barukh,C,Marvelous Anchors,Giumle Lizeibon,DF,19930000
1113,k.okoro,C,Marvelous Anchors,Esia,DFMF,18300000
1114,z.quekkwik,C,Marvelous Anchors,Esia,DFMF,23540000
1115,f.kanyago,C,Marvelous Anchors,Esia,FWMF,25500000
1116,n.nwachukwu,C,Marvelous Anchors,Esia,FWMF,22350000
1117,p.ma,C,Marvelous Anchors,Esia,FWMF,33250000
1118,l.namuyanja,C,Marvelous Anchors,Byasier Pujan,GK,17690000
1119,c.opira,C,Marvelous Anchors,Esia,GK,17300000
1120,e.kaddu,C,Marvelous Anchors,Esia,GK,15500000
1121,e.oh,C,Marvelous Anchors,Esia,MF,7700000
1122,g.moulin,C,Marvelous Anchors,Esia,MF,24220000
1123,n.tugumisirize,C,Marvelous Anchors,Esia,MF,12960000
1124,x.guerrero,C,Marvelous Anchors,Esia,MF,25260000
1125,g.poulsen,C,Marvelous Anchors,Moaithe,MF,21420000
1126,k.opiyo,C,Marvelous Anchors,Esia,MFDF,15560000
1127,j.schmitz,C,Marvelous Anchors,Central Republic of Boekrainego,MFFW,18730000
1128,q.alhassan,C,Marvelous Anchors,Esia,MFFW,13360000
1129,l.wasswa,C,Marvelous Anchors,Landli Blicporlip,MFFW,24420000
1130,g.acheampong,C,Marvelous Anchors,New Uwi,MFFW,25110000
1131,d.mortenson,C,Marvelous Anchors,Sobianitedrucy,MFFW,27130000
1132,q.tushabe,C,Mean Trolls,Byasier Pujan,DF,14000000
1133,d.domingos,C,Mean Trolls,Esia,DF,13570000
1134,k.takada,C,Mean Trolls,Esia,DF,25170000
1135,q.fathi,C,Mean Trolls,Esia,DF,24080000
1136,c.ndiweni,C,Mean Trolls,Galamily,DF,9490000
1137,g.nansamba,C,Mean Trolls,Manlisgamncent,DF,7780000
1138,i.sinani,C,Mean Trolls,Mico,DF,15810000
1139,a.fujihara,C,Mean Trolls,Quewenia,DF,17420000
1140,k.yap,C,Mean Trolls,Giumle Lizeibon,DFMF,9930000
1141,p.acan,C,Mean Trolls,Lefghau,DFMF,20760000
1142,n.nowak,C,Mean Trolls,Cuandbo,FW,29930000
1143,r.acheampong,C,Mean Trolls,Esia,FW,29670000
1144,h.nuraeni,C,Mean Trolls,Republic of Denand Landsa,FW,20960000
1145,b.alali,C,Mean Trolls,Esia,FWMF,31480000
1146,j.wibowo,C,Mean Trolls,Esia,FWMF,25730000
1147,a.lekuru,C,Mean Trolls,Leoneku Guidisia,FWMF,8880000
1148,g.odoch,C,Mean Trolls,Quewenia,FWMF,23020000
1149,a.ortega,C,Mean Trolls,Zamlie Niabangthe,FWMF,29540000
1150,b.fernandez,C,Mean Trolls,Esia,GK,8620000
1151,n.namirembe,C,Mean Trolls,Galamily,GK,10360000
1152,b.onzima,C,Mean Trolls,Esia,MF,17390000
1153,q.maphosa,C,Mean Trolls,Esia,MF,24550000
1154,u.he,C,Mean Trolls,Galamily,MF,11610000
1155,b.zee,C,Mean Trolls,Nathuacamana,MF,20360000
1156,q.okurut,C,Mean Trolls,People's Land of Maneau,MF,9960000
1157,u.colin,C,Mean Trolls,Esia,MFFW,27450000
1158,v.supriadi,C,Mean Trolls,Esia,MFFW,26690000
1159,z.matsui,C,Mean Trolls,Giumle Lizeibon,MFFW,16710000
1160,k.molina,C,Punctual Archers,Esia,DF,20050000
1161,m.odong,C,Punctual Archers,Esia,DF,27010000
1162,q.zimba,C,Punctual Archers,Esia,DF,16760000
1163,w.montanari,C,Punctual Archers,Esia,DF,12010000
1164,x.kavis,C,Punctual Archers,Esia,DF,19380000
1165,x.kawooya,C,Punctual Archers,Giumle Lizeibon,DF,19710000
1166,k.kafuko,C,Punctual Archers,Rarita,DF,22320000
1167,t.namara,C,Punctual Archers,Rosvi,DF,18180000
1168,c.vandenberg,C,Punctual Archers,Redohrainbri,DFFW,27270000
1169,a.montanari,C,Punctual Archers,Esia,FW,34140000
1170,g.bey,C,Punctual Archers,Xikong,FW,27550000
1171,e.samson,C,Punctual Archers,Republic of Denand Landsa,FWMF,20500000
1172,n.aber,C,Punctual Archers,Republic of Denand Landsa,FWMF,33220000
1173,j.munduru,C,Punctual Archers,Varijitri Isles,FWMF,20700000
1174,h.dayan,C,Punctual Archers,Esia,GK,2170000
1175,e.mapuranga,C,Punctual Archers,Nkasland Cronestan,GK,14670000
1176,a.popovi,C,Punctual Archers,Esia,MF,15270000
1177,t.byakatonda,C,Punctual Archers,Esia,MF,17080000
1178,v.cherop,C,Punctual Archers,Esia,MF,21690000
1179,x.wasswa,C,Punctual Archers,Esia,MF,22450000
1180,z.sow,C,Punctual Archers,Esia,MF,27380000
1181,k.ssenyondo,C,Punctual Archers,Esia,MFFW,12430000
1182,p.anderson,C,Punctual Archers,Esia,MFFW,18800000
1183,q.patil,C,Punctual Archers,Esia,MFFW,24610000
1184,m.kiiza,C,Punctual Archers,Mico,MFFW,22320000
1185,f.sun,C,Punctual Archers,Riazbe Ryma,MFFW,15720000
1186,i.nakityo,C,Serious Cyclones,Dosqaly,DF,13840000
1187,k.shumba,C,Serious Cyclones,Esia,DF,20970000
1188,u.selima,C,Serious Cyclones,Esia,DF,13800000
1189,r.sanz,C,Serious Cyclones,Greri Landmoslands,DF,30300000
1190,d.nabbosa,C,Serious Cyclones,Nkasland Cronestan,DF,11990000
1191,q.yadav,C,Serious Cyclones,Quewenia,DF,18570000
1192,o.mapfumo,C,Serious Cyclones,Biarizea,DFFW,24530000
1193,s.kisakye,C,Serious Cyclones,Esia,DFFW,38420000
1194,x.pavlovi,C,Serious Cyclones,Nganion,DFFW,37880000
1195,g.jumbe,C,Serious Cyclones,Imaar Vircoand,DFMF,18830000
1196,v.kayira,C,Serious Cyclones,Esia,FW,29670000
1197,q.hamalainen,C,Serious Cyclones,Rarita,FW,26020000
1198,f.yan,C,Serious Cyclones,Redohrainbri,FW,35190000
1199,e.bah,C,Serious Cyclones,Mico,FWMF,9470000
1200,l.malinga,C,Serious Cyclones,People's Land of Maneau,FWMF,36260000
1201,i.permana,C,Serious Cyclones,Southern Ristan,FWMF,30230000
1202,f.nabunya,C,Serious Cyclones,Quewenia,GK,11600000
1203,m.zhou,C,Serious Cyclones,Quewenia,GK,23390000
